                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                     762                                      800                  1.0000000000000000E+000                  2.0000000000000000E-002                  3.8769918160057962E+007                  5.3689183127538289E+005                  5.6319996907054147E+003                  7.2115712613761063E-001                  8.9319964454311684E-001                 -1.7575060550746981E+000                  6.9939687709901066E-001                  6.5460590909530007E-005                  2.8002358484420492E-001                  2.8491160103024629E-003                  1.2976786755332270E-003                  9.5659504082217534E-003                  2.1455963001964094E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.9991896059620451E-001                  6.9932677091033205E-005                  2.7956911434435711E-001                  3.4664979120801382E-003                  1.0481620919267683E-003                  9.5647396754137918E-003                  2.1452815715787190E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991745747E-001                  8.9302766263734190E-001                  9.9999999985331678E-001                  8.9292974019606353E-001                  8.4519484169460138E+003                  3.6441831027511761E+007                  1.3866603597967924E+010                  7.2825006434716488E-001                  7.2825005582958824E-001                  7.8686449955187038E-048                  2.2551752195082046E-002                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110                                      111                                      112                                      113                                      114                                      115                                      116                                      117                                      118                                      119                                      120                                      121                                      122                                      123                                      124 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                     neut                                       h1                                       h2                                       h3                                      he3                                      he4                                      li6                                      li7                                      be7                                      be8                                      be9                                     be10                                       b9                                      b10                                      b11                                      b12                                      b13                                      c11                                      c12                                      c13                                      c14                                      n12                                      n13                                      n14                                      n15                                      n16                                      o14                                      o15                                      o16                                      o17                                      f16                                      f17                                      f18                                      f19                                      f20                                     ne19                                     ne20                                     ne21                                     ne22                                     na20                                     na21                                     na22                                     na23                                     na24                                     mg23                                     mg24                                     mg25                                     mg26                                     al24                                     al25                                     al26                                     al27                                     si27                                     si28                                      p31                                      s32                                     fe56                                 log_neut                                   log_h1                                   log_h2                                   log_h3                                  log_he3                                  log_he4                                  log_li6                                  log_li7                                  log_be7                                  log_be8                                  log_be9                                 log_be10                                   log_b9                                  log_b10                                  log_b11                                  log_b12                                  log_b13                                  log_c11                                  log_c12                                  log_c13                                  log_c14                                  log_n12                                  log_n13                                  log_n14                                  log_n15                                  log_n16                                  log_o14                                  log_o15                                  log_o16                                  log_o17                                  log_f16                                  log_f17                                  log_f18                                  log_f19                                  log_f20                                 log_ne19                                 log_ne20                                 log_ne21                                 log_ne22                                 log_na20                                 log_na21                                 log_na22                                 log_na23                                 log_na24                                 log_mg23                                 log_mg24                                 log_mg25                                 log_mg26                                 log_al24                                 log_al25                                 log_al26                                 log_al27                                 log_si27                                 log_si28                                  log_p31                                  log_s32                                 log_fe56                          tfm_other_cgrav 
                                       1                  1.0000000000000000E+000                 -4.9051458431985259E-002                  3.7509385273421381E+000                 -6.7140229171827093E+000                  4.8414928064787075E+000                  7.0068505819629445E-001                  2.7897004146825277E-001                  2.0344900335452776E-002                  0.0000000000000000E+000                  7.0068505819629445E-001                  2.1278086583630191E-017                  3.2909806621401912E-031                  2.7926030008111589E-005                  2.7894211543824465E-001                  1.4210825380336236E-024                  1.2478524530384276E-008                  1.1715411356830766E-032                  2.6189868717981640E-049                  2.2353656783586398E-048                  4.8517432492511861E-072                  3.0432676942805891E-049                  6.6763892792171855E-040                  9.8641745152550892E-040                  1.1825128256896740E-098                  1.0000351095593190E-099                  1.0128896327253159E-099                  3.5070193202624122E-003                  5.3294944794893368E-019                  4.2821394695696189E-090                  1.0000374721161730E-099                  0.0000000000000000E+000                  1.0268037867957247E-003                  1.8175117969084019E-023                  1.0171763755170479E-099                  1.1144088445184668E-099                  7.3198896353787163E-099                  9.5283580286810721E-003                  3.1152195220380350E-025                  0.0000000000000000E+000                  1.3089812618808290E-099                  7.1128625926929403E-023                  8.9140366997142847E-023                  0.0000000000000000E+000                  4.3709301699219694E-041                  2.1276842780603069E-003                  2.7165312817058772E-022                  2.4073048681554411E-022                  1.3158939185954056E-055                  0.0000000000000000E+000                  3.1940266857760981E-032                  0.0000000000000000E+000                  1.2242012792379159E-035                  0.0000000000000000E+000                  4.1550224431287901E-003                  2.3143107532866743E-022                  4.4474586956369669E-033                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1619998990216575E-033                  1.1091568691656171E-026                  0.0000000000000000E+000                  3.1676416625121020E-069                  5.5029153885260243E-054                  1.3018661592891541E-038                  1.4453540663133923E-068                 -9.8999999999999986E+001                 -1.5447714354836484E-001                 -1.6672067428234730E+001                 -3.0482674669620081E+001                 -4.5539907996415527E+000                 -5.5448590982291301E-001                 -2.3847380697039771E+001                 -7.9038367629063560E+000                 -3.1931242457654704E+001                 -4.8581866678558306E+001                 -4.7650651421479360E+001                 -7.1314102189747700E+001                 -4.8516659844212469E+001                 -3.9175458348912031E+001                 -3.9005939252882129E+001                 -9.7927194140149510E+001                 -9.8999984752379788E+001                 -9.8994437873997740E+001                 -2.4550618415720922E+000                 -1.8273313983314932E+001                 -8.9368339191810819E+001                 -9.8999983726371610E+001                 -9.8999999999999986E+001                 -2.9885125383435480E+000                 -2.2740522761588267E+001                 -9.8992603735108318E+001                 -9.8952955449787311E+001                 -9.8135495466907088E+001                 -2.0209819325748963E+000                 -2.4506511344237360E+001                 -9.8999999999999986E+001                 -9.8883066570347637E+001                 -2.2147955580984650E+001                 -2.2049925582225317E+001                 -9.8999999999999986E+001                 -4.0359426131753267E+001                 -2.6720928155071113E+000                 -2.1565985289564907E+001                 -2.1618468905913861E+001                 -5.4880779120164007E+001                 -9.8999999999999986E+001                 -3.1495661459695064E+001                 -9.8999999999999986E+001                 -3.4912147171017452E+001                 -9.8999999999999986E+001                 -2.3814266260554016E+000                 -2.1635578326725458E+001                 -3.2351888076597660E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.2287182008287758E+001                 -2.5955007026803845E+001                 -9.8999999999999986E+001                 -6.8499263953596355E+001                 -5.3259407164742676E+001                 -3.7885433661904507E+001                 -6.7840025751377809E+001                  6.6742660460456098E-008 
                                       2                  9.9999999999949996E-001                 -4.9052199078571869E-002                  3.7516997041992242E+000                 -6.7087751909365929E+000                  4.8475035427162663E+000                  7.0068505819629445E-001                  2.7897004146825277E-001                  2.0344900335452776E-002                  0.0000000000000000E+000                  7.0068505819629445E-001                  2.1278086583630191E-017                  3.2909806621401912E-031                  2.7926030008111589E-005                  2.7894211543824465E-001                  1.4210825380336236E-024                  1.2478524530384276E-008                  1.1715411356830766E-032                  2.6189868717981640E-049                  2.2353656783586398E-048                  4.8517432492511861E-072                  3.0432676942805891E-049                  6.6763892792171855E-040                  9.8641745152550892E-040                  1.1825128256896740E-098                  1.0000351095593190E-099                  1.0128896327253159E-099                  3.5070193202624122E-003                  5.3294944794893368E-019                  4.2821394695696189E-090                  1.0000374721161730E-099                  0.0000000000000000E+000                  1.0268037867957247E-003                  1.8175117969084019E-023                  1.0171763755170479E-099                  1.1144088445184668E-099                  7.3198896353787163E-099                  9.5283580286810721E-003                  3.1152195220380350E-025                  0.0000000000000000E+000                  1.3089812618808290E-099                  7.1128625926929403E-023                  8.9140366997142847E-023                  0.0000000000000000E+000                  4.3709301699219694E-041                  2.1276842780603069E-003                  2.7165312817058772E-022                  2.4073048681554411E-022                  1.3158939185954056E-055                  0.0000000000000000E+000                  3.1940266857760981E-032                  0.0000000000000000E+000                  1.2242012792379159E-035                  0.0000000000000000E+000                  4.1550224431287901E-003                  2.3143107532866743E-022                  4.4474586956369669E-033                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1619998990216575E-033                  1.1091568691656171E-026                  0.0000000000000000E+000                  3.1676416625121020E-069                  5.5029153885260243E-054                  1.3018661592891541E-038                  1.4453540663133923E-068                 -9.8999999999999986E+001                 -1.5447714354836484E-001                 -1.6672067428234730E+001                 -3.0482674669620081E+001                 -4.5539907996415527E+000                 -5.5448590982291301E-001                 -2.3847380697039771E+001                 -7.9038367629063560E+000                 -3.1931242457654704E+001                 -4.8581866678558306E+001                 -4.7650651421479360E+001                 -7.1314102189747700E+001                 -4.8516659844212469E+001                 -3.9175458348912031E+001                 -3.9005939252882129E+001                 -9.7927194140149510E+001                 -9.8999984752379788E+001                 -9.8994437873997740E+001                 -2.4550618415720922E+000                 -1.8273313983314932E+001                 -8.9368339191810819E+001                 -9.8999983726371610E+001                 -9.8999999999999986E+001                 -2.9885125383435480E+000                 -2.2740522761588267E+001                 -9.8992603735108318E+001                 -9.8952955449787311E+001                 -9.8135495466907088E+001                 -2.0209819325748963E+000                 -2.4506511344237360E+001                 -9.8999999999999986E+001                 -9.8883066570347637E+001                 -2.2147955580984650E+001                 -2.2049925582225317E+001                 -9.8999999999999986E+001                 -4.0359426131753267E+001                 -2.6720928155071113E+000                 -2.1565985289564907E+001                 -2.1618468905913861E+001                 -5.4880779120164007E+001                 -9.8999999999999986E+001                 -3.1495661459695064E+001                 -9.8999999999999986E+001                 -3.4912147171017452E+001                 -9.8999999999999986E+001                 -2.3814266260554016E+000                 -2.1635578326725458E+001                 -3.2351888076597660E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.2287182008287758E+001                 -2.5955007026803845E+001                 -9.8999999999999986E+001                 -6.8499263953596355E+001                 -5.3259407164742676E+001                 -3.7885433661904507E+001                 -6.7840025751377809E+001                  6.6742660460939529E-008 
                                       3                  9.9999999999862488E-001                 -4.9053479651690400E-002                  3.7526814779658411E+000                 -6.7022275231310369E+000                  4.8550352760061317E+000                  7.0068505819629445E-001                  2.7897004146825277E-001                  2.0344900335452776E-002                  0.0000000000000000E+000                  7.0068505819629445E-001                  2.1278086583630194E-017                  3.2909806621401912E-031                  2.7926030008111589E-005                  2.7894211543824465E-001                  1.4210825380336236E-024                  1.2478524530384276E-008                  1.1715411356830766E-032                  2.6189868717981640E-049                  2.2353656783586398E-048                  4.8517432492511861E-072                  3.0432676942805891E-049                  6.6763892792171855E-040                  9.8641745152550892E-040                  1.1825128256896740E-098                  1.0000351095593190E-099                  1.0128896327253159E-099                  3.5070193202624122E-003                  5.3294944794893368E-019                  4.2821394695696189E-090                  1.0000374721161730E-099                  0.0000000000000000E+000                  1.0268037867957247E-003                  1.8175117969084019E-023                  1.0171763755170479E-099                  1.1144088445184668E-099                  7.3198896353787163E-099                  9.5283580286810721E-003                  3.1152195220380350E-025                  0.0000000000000000E+000                  1.3089812618808290E-099                  7.1128625926929403E-023                  8.9140366997142847E-023                  0.0000000000000000E+000                  4.3709301699219694E-041                  2.1276842780603069E-003                  2.7165312817058772E-022                  2.4073048681554411E-022                  1.3158939185954056E-055                  0.0000000000000000E+000                  3.1940266857760981E-032                  0.0000000000000000E+000                  1.2242012792379159E-035                  0.0000000000000000E+000                  4.1550224431287901E-003                  2.3143107532866743E-022                  4.4474586956369669E-033                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1619998990216575E-033                  1.1091568691656171E-026                  0.0000000000000000E+000                  3.1676416625121020E-069                  5.5029153885260243E-054                  1.3018661592891541E-038                  1.4453540663133923E-068                 -9.8999999999999986E+001                 -1.5447714354836484E-001                 -1.6672067428234730E+001                 -3.0482674669620081E+001                 -4.5539907996415527E+000                 -5.5448590982291301E-001                 -2.3847380697039771E+001                 -7.9038367629063560E+000                 -3.1931242457654704E+001                 -4.8581866678558306E+001                 -4.7650651421479360E+001                 -7.1314102189747700E+001                 -4.8516659844212469E+001                 -3.9175458348912031E+001                 -3.9005939252882129E+001                 -9.7927194140149510E+001                 -9.8999984752379788E+001                 -9.8994437873997740E+001                 -2.4550618415720922E+000                 -1.8273313983314932E+001                 -8.9368339191810819E+001                 -9.8999983726371610E+001                 -9.8999999999999986E+001                 -2.9885125383435480E+000                 -2.2740522761588267E+001                 -9.8992603735108318E+001                 -9.8952955449787311E+001                 -9.8135495466907088E+001                 -2.0209819325748963E+000                 -2.4506511344237360E+001                 -9.8999999999999986E+001                 -9.8883066570347637E+001                 -2.2147955580984650E+001                 -2.2049925582225317E+001                 -9.8999999999999986E+001                 -4.0359426131753267E+001                 -2.6720928155071113E+000                 -2.1565985289564907E+001                 -2.1618468905913861E+001                 -5.4880779120164007E+001                 -9.8999999999999986E+001                 -3.1495661459695064E+001                 -9.8999999999999986E+001                 -3.4912147171017452E+001                 -9.8999999999999986E+001                 -2.3814266260554016E+000                 -2.1635578326725458E+001                 -3.2351888076597660E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.2287182008287758E+001                 -2.5955007026803845E+001                 -9.8999999999999986E+001                 -6.8499263953596355E+001                 -5.3259407164742676E+001                 -3.7885433661904507E+001                 -6.7840025751377809E+001                  6.6742660461775365E-008 
                                       4                  9.9999999999775002E-001                 -4.9054741074052374E-002                  3.7542437375171454E+000                 -6.6922151330820547E+000                  4.8666132442576195E+000                  7.0068505819629445E-001                  2.7897004146825277E-001                  2.0344900335452776E-002                  0.0000000000000000E+000                  7.0068505819629445E-001                  2.1278086583630197E-017                  3.2909806621401912E-031                  2.7926030008111589E-005                  2.7894211543824465E-001                  1.4210825380336236E-024                  1.2478524530384276E-008                  1.1715411356830766E-032                  2.6189868717981640E-049                  2.2353656783586398E-048                  4.8517432492511861E-072                  3.0432676942805891E-049                  6.6763892792171855E-040                  9.8641745152550892E-040                  1.1825128256896740E-098                  1.0000351095593190E-099                  1.0128896327253159E-099                  3.5070193202624122E-003                  5.3294944794893368E-019                  4.2821394695696189E-090                  1.0000374721161730E-099                  0.0000000000000000E+000                  1.0268037867957247E-003                  1.8175117969084019E-023                  1.0171763755170479E-099                  1.1144088445184668E-099                  7.3198896353787163E-099                  9.5283580286810721E-003                  3.1152195220380350E-025                  0.0000000000000000E+000                  1.3089812618808290E-099                  7.1128625926929403E-023                  8.9140366997142847E-023                  0.0000000000000000E+000                  4.3709301699219694E-041                  2.1276842780603069E-003                  2.7165312817058772E-022                  2.4073048681554411E-022                  1.3158939185954056E-055                  0.0000000000000000E+000                  3.1940266857760981E-032                  0.0000000000000000E+000                  1.2242012792379159E-035                  0.0000000000000000E+000                  4.1550224431287901E-003                  2.3143107532866743E-022                  4.4474586956369669E-033                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1619998990216575E-033                  1.1091568691656171E-026                  0.0000000000000000E+000                  3.1676416625121020E-069                  5.5029153885260243E-054                  1.3018661592891541E-038                  1.4453540663133923E-068                 -9.8999999999999986E+001                 -1.5447714354836484E-001                 -1.6672067428234730E+001                 -3.0482674669620081E+001                 -4.5539907996415527E+000                 -5.5448590982291301E-001                 -2.3847380697039771E+001                 -7.9038367629063560E+000                 -3.1931242457654704E+001                 -4.8581866678558306E+001                 -4.7650651421479360E+001                 -7.1314102189747700E+001                 -4.8516659844212469E+001                 -3.9175458348912031E+001                 -3.9005939252882129E+001                 -9.7927194140149510E+001                 -9.8999984752379788E+001                 -9.8994437873997740E+001                 -2.4550618415720922E+000                 -1.8273313983314932E+001                 -8.9368339191810819E+001                 -9.8999983726371610E+001                 -9.8999999999999986E+001                 -2.9885125383435480E+000                 -2.2740522761588267E+001                 -9.8992603735108318E+001                 -9.8952955449787311E+001                 -9.8135495466907088E+001                 -2.0209819325748963E+000                 -2.4506511344237360E+001                 -9.8999999999999986E+001                 -9.8883066570347637E+001                 -2.2147955580984650E+001                 -2.2049925582225317E+001                 -9.8999999999999986E+001                 -4.0359426131753267E+001                 -2.6720928155071113E+000                 -2.1565985289564907E+001                 -2.1618468905913861E+001                 -5.4880779120164007E+001                 -9.8999999999999986E+001                 -3.1495661459695064E+001                 -9.8999999999999986E+001                 -3.4912147171017452E+001                 -9.8999999999999986E+001                 -2.3814266260554016E+000                 -2.1635578326725458E+001                 -3.2351888076597660E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.2287182008287758E+001                 -2.5955007026803845E+001                 -9.8999999999999986E+001                 -6.8499263953596355E+001                 -5.3259407164742676E+001                 -3.7885433661904507E+001                 -6.7840025751377809E+001                  6.6742660462598695E-008 
                                       5                  9.9999999999587508E-001                 -4.9057382553339156E-002                  3.7578948784147190E+000                 -6.6706526855518078E+000                  4.8918331323675792E+000                  7.0068505819629445E-001                  2.7897004146825277E-001                  2.0344900335452776E-002                  0.0000000000000000E+000                  7.0068505819629445E-001                  2.1278086583630206E-017                  3.2909806621401912E-031                  2.7926030008111589E-005                  2.7894211543824465E-001                  1.4210825380336236E-024                  1.2478524530384276E-008                  1.1715411356830766E-032                  2.6189868717981640E-049                  2.2353656783586398E-048                  4.8517432492511861E-072                  3.0432676942805891E-049                  6.6763892792171855E-040                  9.8641745152550892E-040                  1.1825128256896740E-098                  1.0000351095593190E-099                  1.0128896327253159E-099                  3.5070193202624122E-003                  5.3294944794893368E-019                  4.2821394695696189E-090                  1.0000374721161730E-099                  0.0000000000000000E+000                  1.0268037867957247E-003                  1.8175117969084019E-023                  1.0171763755170479E-099                  1.1144088445184668E-099                  7.3198896353787163E-099                  9.5283580286810721E-003                  3.1152195220380350E-025                  0.0000000000000000E+000                  1.3089812618808290E-099                  7.1128625926929403E-023                  8.9140366997142847E-023                  0.0000000000000000E+000                  4.3709301699219694E-041                  2.1276842780603069E-003                  2.7165312817058772E-022                  2.4073048681554411E-022                  1.3158939185954056E-055                  0.0000000000000000E+000                  3.1940266857760981E-032                  0.0000000000000000E+000                  1.2242012792379159E-035                  0.0000000000000000E+000                  4.1550224431287901E-003                  2.3143107532866743E-022                  4.4474586956369669E-033                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1619998990216575E-033                  1.1091568691656171E-026                  0.0000000000000000E+000                  3.1676416625121020E-069                  5.5029153885260243E-054                  1.3018661592891541E-038                  1.4453540663133923E-068                 -9.8999999999999986E+001                 -1.5447714354836484E-001                 -1.6672067428234730E+001                 -3.0482674669620081E+001                 -4.5539907996415527E+000                 -5.5448590982291301E-001                 -2.3847380697039771E+001                 -7.9038367629063560E+000                 -3.1931242457654704E+001                 -4.8581866678558306E+001                 -4.7650651421479360E+001                 -7.1314102189747700E+001                 -4.8516659844212469E+001                 -3.9175458348912031E+001                 -3.9005939252882129E+001                 -9.7927194140149510E+001                 -9.8999984752379788E+001                 -9.8994437873997740E+001                 -2.4550618415720922E+000                 -1.8273313983314932E+001                 -8.9368339191810819E+001                 -9.8999983726371610E+001                 -9.8999999999999986E+001                 -2.9885125383435480E+000                 -2.2740522761588267E+001                 -9.8992603735108318E+001                 -9.8952955449787311E+001                 -9.8135495466907088E+001                 -2.0209819325748963E+000                 -2.4506511344237360E+001                 -9.8999999999999986E+001                 -9.8883066570347637E+001                 -2.2147955580984650E+001                 -2.2049925582225317E+001                 -9.8999999999999986E+001                 -4.0359426131753267E+001                 -2.6720928155071113E+000                 -2.1565985289564907E+001                 -2.1618468905913861E+001                 -5.4880779120164007E+001                 -9.8999999999999986E+001                 -3.1495661459695064E+001                 -9.8999999999999986E+001                 -3.4912147171017452E+001                 -9.8999999999999986E+001                 -2.3814266260554016E+000                 -2.1635578326725458E+001                 -3.2351888076597660E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.2287182008287758E+001                 -2.5955007026803845E+001                 -9.8999999999999986E+001                 -6.8499263953596355E+001                 -5.3259407164742676E+001                 -3.7885433661904507E+001                 -6.7840025751377809E+001                  6.6742660464322764E-008 
                                       6                  9.9999999999150013E-001                 -4.9063247638289453E-002                  3.7633805168207277E+000                 -6.6431332771789169E+000                  4.9248497689852710E+000                  7.0068505819629445E-001                  2.7897004146825277E-001                  2.0344900335452776E-002                  0.0000000000000000E+000                  7.0068505819629445E-001                  2.1278086583630216E-017                  3.2909806621401912E-031                  2.7926030008111589E-005                  2.7894211543824465E-001                  1.4210825380336236E-024                  1.2478524530384276E-008                  1.1715411356830766E-032                  2.6189868717981640E-049                  2.2353656783586398E-048                  4.8517432492511861E-072                  3.0432676942805891E-049                  6.6763892792171855E-040                  9.8641745152550892E-040                  1.1825128256896740E-098                  1.0000351095593190E-099                  1.0128896327253159E-099                  3.5070193202624122E-003                  5.3294944794893368E-019                  4.2821394695696189E-090                  1.0000374721161730E-099                  0.0000000000000000E+000                  1.0268037867957247E-003                  1.8175117969084019E-023                  1.0171763755170479E-099                  1.1144088445184668E-099                  7.3198896353787163E-099                  9.5283580286810721E-003                  3.1152195220380350E-025                  0.0000000000000000E+000                  1.3089812618808290E-099                  7.1128625926929403E-023                  8.9140366997142847E-023                  0.0000000000000000E+000                  4.3709301699219694E-041                  2.1276842780603069E-003                  2.7165312817058772E-022                  2.4073048681554411E-022                  1.3158939185954056E-055                  0.0000000000000000E+000                  3.1940266857760981E-032                  0.0000000000000000E+000                  1.2242012792379159E-035                  0.0000000000000000E+000                  4.1550224431287901E-003                  2.3143107532866743E-022                  4.4474586956369669E-033                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1619998990216575E-033                  1.1091568691656171E-026                  0.0000000000000000E+000                  3.1676416625121020E-069                  5.5029153885260243E-054                  1.3018661592891541E-038                  1.4453540663133923E-068                 -9.8999999999999986E+001                 -1.5447714354836484E-001                 -1.6672067428234730E+001                 -3.0482674669620081E+001                 -4.5539907996415527E+000                 -5.5448590982291301E-001                 -2.3847380697039771E+001                 -7.9038367629063560E+000                 -3.1931242457654704E+001                 -4.8581866678558306E+001                 -4.7650651421479360E+001                 -7.1314102189747700E+001                 -4.8516659844212469E+001                 -3.9175458348912031E+001                 -3.9005939252882129E+001                 -9.7927194140149510E+001                 -9.8999984752379788E+001                 -9.8994437873997740E+001                 -2.4550618415720922E+000                 -1.8273313983314932E+001                 -8.9368339191810819E+001                 -9.8999983726371610E+001                 -9.8999999999999986E+001                 -2.9885125383435480E+000                 -2.2740522761588267E+001                 -9.8992603735108318E+001                 -9.8952955449787311E+001                 -9.8135495466907088E+001                 -2.0209819325748963E+000                 -2.4506511344237360E+001                 -9.8999999999999986E+001                 -9.8883066570347637E+001                 -2.2147955580984650E+001                 -2.2049925582225317E+001                 -9.8999999999999986E+001                 -4.0359426131753267E+001                 -2.6720928155071113E+000                 -2.1565985289564907E+001                 -2.1618468905913861E+001                 -5.4880779120164007E+001                 -9.8999999999999986E+001                 -3.1495661459695064E+001                 -9.8999999999999986E+001                 -3.4912147171017452E+001                 -9.8999999999999986E+001                 -2.3814266260554016E+000                 -2.1635578326725458E+001                 -3.2351888076597660E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.2287182008287758E+001                 -2.5955007026803845E+001                 -9.8999999999999986E+001                 -6.8499263953596355E+001                 -5.3259407164742676E+001                 -3.7885433661904507E+001                 -6.7840025751377809E+001                  6.6742660468150797E-008 
