                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        9793      8.0000000000000004E-001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110                                      111                                      112                                      113                                      114                                      115                                      116                                      117                                      118                                      119                                      120                                      121                                      122                                      123                                      124                                      125                                      126                                      127                                      128                                      129 
                            model_number                                num_zones                                 star_age                                   log_dt                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                                center_h2                               center_he3                               center_he4                               center_li7                               center_be7                                center_b8                               center_c12                               center_n14                               center_o16                              center_ne20                              center_mg24                            log_center_h1                            log_center_h2                           log_center_he3                           log_center_he4                           log_center_li7                           log_center_be7                            log_center_b8                           log_center_c12                           log_center_n14                           log_center_o16                          log_center_ne20                          log_center_mg24                               surface_h1                               surface_h2                              surface_he3                              surface_he4                              surface_li7                              surface_be7                               surface_b8                              surface_c12                              surface_n14                              surface_o16                             surface_ne20                             surface_mg24                               average_h1                               average_h2                              average_he3                              average_he4                              average_li7                              average_be7                               average_b8                              average_c12                              average_n14                              average_o16                             average_ne20                             average_mg24                           log_surface_h1                           log_surface_h2                          log_surface_he3                          log_surface_he4                          log_surface_li7                          log_surface_be7                           log_surface_b8                          log_surface_c12                          log_surface_n14                          log_surface_o16                         log_surface_ne20                         log_surface_mg24                           log_average_h1                           log_average_h2                          log_average_he3                          log_average_he4                          log_average_li7                          log_average_be7                           log_average_b8                          log_average_c12                          log_average_n14                          log_average_o16                         log_average_ne20                         log_average_mg24                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters                                   tfm_mp                                   tfm_dp                                tfm_s_age 
                                       1                                      564                  1.0000000000000001E-005                 -4.9999999999999991E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002583843730788E-004                  9.9999822694063489E-001                  2.4008197959470256E-004                  6.7519699732288363E-005                  7.8129727410356217E-008                  9.9999822694063489E-001                  2.4008197959470256E-004                  6.7519699732288363E-005                  7.8129727410356217E-008                 -2.1531503048043930E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1531503048043930E+001                 -2.1531503048043930E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6250566850135573E+000                  2.2003572862495431E+000                  1.3733241095502831E+000                  1.5943311213045026E+000                 -2.3653954787767484E-001                  5.4778893895141243E+000                 -3.0982427025751687E+000                  1.0502199948978548E+001                 -3.0982427025751687E+000                  5.4778893895141243E+000                  6.2150066532154169E-001                  8.5000999446318237E-001                  1.2967695133870352E+000                  7.0001067228923031E-001                  1.4054977204889744E-035                  2.7955281905284688E-005                  2.7952486377094160E-001                  1.2531170550721868E-008                  1.1331640946229156E-080                  0.0000000000000000E+000                  3.5167252522529573E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                 -1.5489533872718589E-001                 -3.4852169854417873E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.9945707194965379E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  7.0001067228923031E-001                  1.0975477594970172E-043                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.2531170550721869E-008                  9.7916174880719788E-098                  0.0000000000000000E+000                  3.5167252522529577E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479055E-003                  4.1795848505164768E-003                  7.0001067228922964E-001                  3.9513969323435468E-037                  2.7955281905284682E-005                  2.7952486377094166E-001                  1.2531170550721868E-008                  5.3147399733249935E-083                  0.0000000000000000E+000                  3.5167252522529577E-003                  1.0301620435492556E-003                  9.5647424084856492E-003                  2.1452815719479072E-003                  4.1795848505164802E-003                 -1.5489533872718589E-001                 -4.2959576572466503E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -9.7009145560687102E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299265E+000                 -2.3788668536517186E+000                 -1.5489533872718630E-001                 -3.6403249341650408E+001                 -4.5535361238920808E+000                 -5.5357955551188887E-001                 -7.9020083591754311E+000                 -8.2274517978725356E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  5.6000853783138382E-001                  2.2361989101675336E-001                                        0                                        0                                        6                  7.0000000000000000E+000                  7.8000000000000000E+008                  0.0000000000000000E+000 
                                       5                                      563                  7.4416000000000000E-005                 -4.6832750158095005E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002841213953032E-004                  8.1837412638324802E-001                  1.7135398127001767E-003                  9.9999822694063489E-001                  9.4400026383154267E-001                  8.1837412638324802E-001                  1.7135398127001767E-003                  9.9999822694063489E-001                  9.4400026383154267E-001                 -2.1531502580488628E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1531502580488628E+001                 -2.1531502580488628E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6235063697706491E+000                  2.1939866503446885E+000                  1.3732394220836726E+000                  1.5944988153781592E+000                 -2.3700895783662096E-001                  5.4778894685014627E+000                 -3.0982425802804210E+000                  1.0502200150978965E+001                 -3.0982425802804210E+000                  5.4778894685014627E+000                  6.2150066504227153E-001                  8.5000999446318237E-001                  1.2967695133870352E+000                  7.0001067228923031E-001                  1.0468647983532125E-034                  2.7955281905284688E-005                  2.7952486377094160E-001                  1.2531170550721868E-008                  8.4605152253391676E-080                  0.0000000000000000E+000                  3.5167252522529573E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                 -1.5489533872718589E-001                 -3.3980109403441141E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.9072603188650291E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  7.0001067228923031E-001                  8.2038082168136957E-043                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.2531170550721869E-008                  7.2541773240800276E-097                  0.0000000000000000E+000                  3.5167252522529577E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479055E-003                  4.1795848505164768E-003                  7.0001067228922964E-001                  2.9384714111953769E-036                  2.7955281905284682E-005                  2.7952486377094166E-001                  1.2531170550721868E-008                  3.9165670188209008E-082                  0.0000000000000000E+000                  3.5167252522529577E-003                  1.0301620435492556E-003                  9.5647424084856492E-003                  2.1452815719479072E-003                  4.1795848505164802E-003                 -1.5489533872718589E-001                 -4.2085984500833298E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -9.6139411832553733E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299265E+000                 -2.3788668536517186E+000                 -1.5489533872718630E-001                 -3.5531878530241563E+001                 -4.5535361238920808E+000                 -5.5357955551188887E-001                 -7.9020083591754311E+000                 -8.1407094437574045E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  5.6000853783138382E-001                  2.2361989101675336E-001                                        0                                        0                                        6                  7.0000000000000000E+000                  7.8000000000000000E+008                  0.0000000000000000E+000 
                                      10                                      563                  2.5958682111999992E-004                 -4.2873687855713767E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002922949602136E-004                  8.2298099502258137E-001                  1.7135398179519239E-003                  9.9999816295722577E-001                  9.4400026378342317E-001                  8.2298099502258137E-001                  1.7135398179519239E-003                  9.9999816295722577E-001                  9.4400026378342317E-001                 -2.1531494883050438E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1531494883050438E+001                 -2.1531494883050438E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6202122625765161E+000                  2.1803300437493878E+000                  1.3729993331742878E+000                  1.5949789950942996E+000                 -2.3225743828891990E-001                  5.4778901067970045E+000                 -3.0982416096587424E+000                  1.0502201765792696E+001                 -3.0982416096587424E+000                  5.4778901067970045E+000                  6.2150066277670413E-001                  8.5000999446318237E-001                  1.2967695133870352E+000                  7.0001067228923031E-001                  3.6513751995654076E-034                  2.7955281905284688E-005                  2.7952486377094160E-001                  1.2531170550721868E-008                  2.9500451737734430E-079                  0.0000000000000000E+000                  3.5167252522529573E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                 -1.5489533872718589E-001                 -3.3437543538529667E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.8530171333659013E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  7.0001067228923031E-001                  2.8957365399023367E-042                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.2531170550721869E-008                  2.5580227638195110E-096                  0.0000000000000000E+000                  3.5167252522529577E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479055E-003                  4.1795848505164768E-003                  7.0001067228922964E-001                  1.0255380745554538E-035                  2.7955281905284682E-005                  2.7952486377094166E-001                  1.2531170550721868E-008                  1.3757830970160397E-081                  0.0000000000000000E+000                  3.5167252522529577E-003                  1.0301620435492556E-003                  9.5647424084856492E-003                  2.1452815719479072E-003                  4.1795848505164802E-003                 -1.5489533872718589E-001                 -4.1538240953687428E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -9.5592095595057827E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299265E+000                 -2.3788668536517186E+000                 -1.5489533872718630E-001                 -3.4989048211197726E+001                 -4.5535361238920808E+000                 -5.5357955551188887E-001                 -7.9020083591754311E+000                 -8.0861450030631261E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  5.6000853783138382E-001                  2.2361989101675336E-001                                        0                                        0                                        6                  7.0000000000000000E+000                  7.8000000000000000E+008                  0.0000000000000000E+000 
                                      15                                      563                  7.2035107872931792E-004                 -3.8914625553332525E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002888348245684E-004                  8.2298099502258137E-001                  1.7135398308840660E-003                  9.9999816295722577E-001                  9.4400026379113233E-001                  8.2298099502258137E-001                  1.7135398308840660E-003                  9.9999816295722577E-001                  9.4400026379113233E-001                 -2.1531437678867519E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1531437678867519E+001                 -2.1531437678867519E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6148139612076906E+000                  2.1576897177192773E+000                  1.3724757728968839E+000                  1.5960261197791890E+000                 -1.8362753532705348E-001                  5.4778940398393532E+000                 -3.0982356260774977E+000                  1.0502211718734820E+001                 -3.0982356260774977E+000                  5.4778940398393532E+000                  6.2150064881741751E-001                  8.5000999446318237E-001                  1.2967695133870352E+000                  7.0001067228923031E-001                  1.0126088582983288E-033                  2.7955281905284688E-005                  2.7952486377094160E-001                  1.2531170550721868E-008                  8.1678542823616726E-079                  0.0000000000000000E+000                  3.5167252522529573E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                 -1.5489533872718589E-001                 -3.2994558277726128E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.8087892018831369E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  7.0001067228923031E-001                  8.2231598780413544E-042                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.2531170550721869E-008                  7.2623638006711399E-096                  0.0000000000000000E+000                  3.5167252522529577E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479055E-003                  4.1795848505164768E-003                  7.0001067228922964E-001                  2.8463646582242081E-035                  2.7955281905284682E-005                  2.7952486377094166E-001                  1.2531170550721868E-008                  3.8251738821975920E-081                  0.0000000000000000E+000                  3.5167252522529577E-003                  1.0301620435492556E-003                  9.5647424084856492E-003                  2.1452815719479072E-003                  4.1795848505164802E-003                 -1.5489533872718589E-001                 -4.1084961265927610E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -9.5138921999341250E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299265E+000                 -2.3788668536517186E+000                 -1.5489533872718630E-001                 -3.4545709461627169E+001                 -4.5535361238920808E+000                 -5.5357955551188887E-001                 -7.9020083591754311E+000                 -8.0417348818193361E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  5.6000853783138382E-001                  2.2361989101675336E-001                                        0                                        0                                        6                  7.0000000000000000E+000                  7.8000000000000000E+008                  0.0000000000000000E+000 
                                      20                                      561                  1.8668799962237360E-003                 -3.4955563250951283E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002740198913303E-004                  8.2748512037535049E-001                  1.7135398629645466E-003                  9.9999803040973434E-001                  9.4400026386053748E-001                  8.2748512037535049E-001                  1.7135398629645466E-003                  9.9999803040973434E-001                  9.4400026386053748E-001                 -2.1531120571976391E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1531120571976391E+001                 -2.1531120571976391E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6054415356115128E+000                  2.1188089151127354E+000                  1.3717802227859681E+000                  1.5974172254719621E+000                 -8.2402701062485234E-002                  5.4779123968147703E+000                 -3.0982077112327051E+000                  1.0502258160135749E+001                 -3.0982077112327051E+000                  5.4779123968147703E+000                  6.2150058364109295E-001                  8.5000999446318237E-001                  1.2967695133870352E+000                  7.0001067228923031E-001                  2.5932215819778534E-033                  2.7955281905284688E-005                  2.7952486377094160E-001                  1.2531170550721868E-008                  2.0290765145960312E-078                  0.0000000000000000E+000                  3.5167252522529573E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                 -1.5489533872718589E-001                 -3.2586160372656479E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.7692701575815192E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  7.0001067228923031E-001                  2.2306246664192787E-041                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.2531170550721869E-008                  1.9698628013795003E-095                  0.0000000000000000E+000                  3.5167252522529577E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479055E-003                  4.1795848505164768E-003                  7.0001067228922964E-001                  7.3792951804303541E-035                  2.7955281905284682E-005                  2.7952486377094166E-001                  1.2531170550721868E-008                  9.9298860327115721E-081                  0.0000000000000000E+000                  3.5167252522529577E-003                  1.0301620435492556E-003                  9.5647424084856492E-003                  2.1452815719479072E-003                  4.1795848505164802E-003                 -1.5489533872718589E-001                 -4.0651573499647206E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -9.4705564020883457E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299265E+000                 -2.3788668536517186E+000                 -1.5489533872718630E-001                 -3.4131985117020804E+001                 -4.5535361238920808E+000                 -5.5357955551188887E-001                 -7.9020083591754311E+000                 -8.0003055735960658E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  5.6000853783138382E-001                  2.2361989101675336E-001                                        0                                        0                                        6                  7.0000000000000000E+000                  7.8000000000000000E+008                  0.0000000000000000E+000 
                                      25                                      564                  4.7198108322034464E-003                 -3.0996500948570045E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002368034440602E-004                  8.4039935955601253E-001                  1.7135399016230213E-003                  9.9999791028009954E-001                  9.4400026371254797E-001                  8.4039935955601253E-001                  1.7135399016230213E-003                  9.9999791028009954E-001                  9.4400026371254797E-001                 -2.1530032493061388E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1530032493061388E+001                 -2.1530032493061388E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5940794319181477E+000                  2.0717588392250375E+000                  1.3709793922288487E+000                  1.5990188928628779E+000                 -4.1620470007251803E-002                  5.4779731356339472E+000                 -3.0981152685278777E+000                  1.0502411902376956E+001                 -3.0981152685278777E+000                  5.4779731356339472E+000                  6.2150036783023954E-001                  8.5000999446318237E-001                  1.2967695133870352E+000                  7.0001067228923031E-001                  6.5560159700155212E-033                  2.7955281905284688E-005                  2.7952486377094160E-001                  1.2531170550721868E-008                  5.1299726671798233E-078                  0.0000000000000000E+000                  3.5167252522529573E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                 -1.5489533872718589E-001                 -3.2183359997187992E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.7289884948830590E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  7.0001067228923031E-001                  6.1528139482728150E-041                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.2531170550721869E-008                  5.4335688497704008E-095                  0.0000000000000000E+000                  3.5167252522529577E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479055E-003                  4.1795848505164768E-003                  7.0001067228922964E-001                  1.8679582171175811E-034                  2.7955281905284682E-005                  2.7952486377094166E-001                  1.2531170550721868E-008                  2.5219813230674211E-080                  0.0000000000000000E+000                  3.5167252522529577E-003                  1.0301620435492556E-003                  9.5647424084856492E-003                  2.1452815719479072E-003                  4.1795848505164802E-003                 -1.5489533872718589E-001                 -4.0210926217117411E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -9.4264914825541666E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299265E+000                 -2.3788668536517186E+000                 -1.5489533872718630E-001                 -3.3728632842387626E+001                 -4.5535361238920808E+000                 -5.5357955551188887E-001                 -7.9020083591754311E+000                 -7.9598258133987670E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  5.6000853783138382E-001                  2.2361989101675336E-001                                        0                                        0                                        6                  7.0000000000000000E+000                  7.8000000000000000E+008                  0.0000000000000000E+000 
                                      30                                      559                  1.1818815689988476E-002                 -2.7037438646188803E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0001467304780914E-004                  8.6638646719164181E-001                  1.7135399181080805E-003                  9.9999816295722566E-001                  9.3344022100638580E-001                  8.6638646719164181E-001                  1.7135399181080805E-003                  9.9999816295722566E-001                  9.3344022100638580E-001                 -2.1529209027577345E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1529209027577345E+001                 -2.1529209027577345E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5869561872781648E+000                  2.0412261019116240E+000                  1.3699595128521083E+000                  1.6010586595753669E+000                 -1.7510714612655201E-002                  5.4780189671050623E+000                 -3.0980451366760344E+000                  1.0502528286863530E+001                 -3.0980451366760344E+000                  5.4780189671050623E+000                  6.2150020497263381E-001                  8.5000999446318237E-001                  1.2967695133870352E+000                  7.0001067228923031E-001                  1.6446787750200158E-032                  2.7955281905284688E-005                  2.7952486377094160E-001                  1.2531170550721868E-008                  1.2932063787803892E-077                  0.0000000000000000E+000                  3.5167252522529573E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                 -1.5489533872718589E-001                 -3.1783918912217938E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.6888332161884250E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  7.0001067228923031E-001                  1.7026673108618188E-040                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.2531170550721869E-008                  1.5036784749292489E-094                  0.0000000000000000E+000                  3.5167252522529577E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479055E-003                  4.1795848505164768E-003                  7.0001067228922964E-001                  4.6872704358423923E-034                  2.7955281905284682E-005                  2.7952486377094166E-001                  1.2531170550721868E-008                  6.3618990564946281E-080                  0.0000000000000000E+000                  3.5167252522529577E-003                  1.0301620435492556E-003                  9.5647424084856492E-003                  2.1452815719479072E-003                  4.1795848505164802E-003                 -1.5489533872718589E-001                 -3.9768870201815233E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -9.3822845017129936E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299265E+000                 -2.3788668536517186E+000                 -1.5489533872718630E-001                 -3.3329079988787051E+001                 -4.5535361238920808E+000                 -5.5357955551188887E-001                 -7.9020083591754311E+000                 -7.9196413226073531E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  5.6000853783138382E-001                  2.2361989101675336E-001                                        0                                        0                                        6                  7.0000000000000000E+000                  7.8000000000000000E+008                  0.0000000000000000E+000 
