                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        9793      8.0000000000000004E-001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110                                      111                                      112                                      113                                      114                                      115                                      116                                      117                                      118                                      119                                      120                                      121                                      122                                      123                                      124                                      125                                      126 
                            model_number                                num_zones                                 star_age                                   log_dt                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                                center_h2                               center_he3                               center_he4                               center_li7                               center_be7                                center_b8                               center_c12                               center_n14                               center_o16                              center_ne20                              center_mg24                            log_center_h1                            log_center_h2                           log_center_he3                           log_center_he4                           log_center_li7                           log_center_be7                            log_center_b8                           log_center_c12                           log_center_n14                           log_center_o16                          log_center_ne20                          log_center_mg24                               surface_h1                               surface_h2                              surface_he3                              surface_he4                              surface_li7                              surface_be7                               surface_b8                              surface_c12                              surface_n14                              surface_o16                             surface_ne20                             surface_mg24                               average_h1                               average_h2                              average_he3                              average_he4                              average_li7                              average_be7                               average_b8                              average_c12                              average_n14                              average_o16                             average_ne20                             average_mg24                           log_surface_h1                           log_surface_h2                          log_surface_he3                          log_surface_he4                          log_surface_li7                          log_surface_be7                           log_surface_b8                          log_surface_c12                          log_surface_n14                          log_surface_o16                         log_surface_ne20                         log_surface_mg24                           log_average_h1                           log_average_h2                          log_average_he3                          log_average_he4                          log_average_li7                          log_average_be7                           log_average_b8                          log_average_c12                          log_average_n14                          log_average_o16                         log_average_ne20                         log_average_mg24                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                       1                                      567                  1.0000000000000001E-005                 -4.9999999999999991E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002582978239973E-004                  9.9999822694063489E-001                  2.4008197659879251E-004                  6.7519699739079331E-005                  7.8129734036120489E-008                  9.9999822694063489E-001                  2.4008197659879251E-004                  6.7519699739079331E-005                  7.8129734036120489E-008                 -2.1531697701595121E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1531697701595121E+001                 -2.1531697701595121E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6250558886973350E+000                  2.2003688805240627E+000                  1.3733314993199872E+000                  1.5943034296698197E+000                 -2.3655270281294249E-001                  5.4778775832856343E+000                 -3.0982610429597335E+000                  1.0502169695314242E+001                 -3.0982610429597335E+000                  5.4778775832856343E+000                  6.2150070702786187E-001                  8.5000999446318259E-001                  1.2967695133870349E+000                  7.0001067228923031E-001                  1.4048198866423892E-035                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.2531170550721866E-008                  1.1311690508483223E-080                  0.0000000000000000E+000                  3.5167252522529577E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                 -1.5489533872718589E-001                 -3.4852379353518039E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.9946472485822341E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  7.0001067228923042E-001                  1.0975124422305276E-043                  2.7955281905284688E-005                  2.7952486377094160E-001                  1.2531170550721866E-008                  9.7913055089766622E-098                  0.0000000000000000E+000                  3.5167252522529573E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                  7.0001067228923042E-001                  3.9496262879122917E-037                  2.7955281905284688E-005                  2.7952486377094160E-001                  1.2531170550721869E-008                  5.3030434407189541E-083                  0.0000000000000000E+000                  3.5167252522529599E-003                  1.0301620435492560E-003                  9.5647424084856596E-003                  2.1452815719479085E-003                  4.1795848505164750E-003                 -1.5489533872718581E-001                 -4.2959590547567451E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -9.7009159398335314E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                 -1.5489533872718581E-001                 -3.6403443995202828E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -8.2275474815274933E+001                 -9.8999999999999986E+001                 -2.4538615600570655E+000                 -2.9870944557957517E+000                 -2.0193267216199224E+000                 -2.6685156978299256E+000                 -2.3788668536517190E+000                  5.6000853783138438E-001                  2.2361989101675331E-001                                        0                                        0                                        6 
                                       5                                      565                  7.4416000000000000E-005                 -4.6832750158095005E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002840866269663E-004                  8.2183898217938489E-001                  1.7135398347531091E-003                  9.9999822694063489E-001                  9.4400026383108637E-001                  8.2183898217938489E-001                  1.7135398347531091E-003                  9.9999822694063489E-001                  9.4400026383108637E-001                 -2.1531697217495019E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1531697217495019E+001                 -2.1531697217495019E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6235053972167606E+000                  2.1939975247420782E+000                  1.3732468043901440E+000                  1.5944728255283391E+000                 -2.3701675007187104E-001                  5.4778776605134158E+000                 -3.0982609230800096E+000                  1.0502169893122462E+001                 -3.0982609230800096E+000                  5.4778776605134158E+000                  6.2150070675504199E-001                  8.5000999446318237E-001                  1.2967695133870352E+000                  7.0001067228923031E-001                  1.0463601266336437E-034                  2.7955281905284688E-005                  2.7952486377094160E-001                  1.2531170550721869E-008                  8.4456252489838946E-080                  0.0000000000000000E+000                  3.5167252522529577E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                 -1.5489533872718589E-001                 -3.3980318818248513E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.9073368193087418E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  7.0001067228923031E-001                  8.2035611052297993E-043                  2.7955281905284688E-005                  2.7952486377094160E-001                  1.2531170550721869E-008                  7.2539590347311891E-097                  0.0000000000000000E+000                  3.5167252522529582E-003                  1.0301620435492552E-003                  9.5647424084856492E-003                  2.1452815719479055E-003                  4.1795848505164768E-003                  7.0001067228923008E-001                  2.9384547046211747E-036                  2.7955281905284688E-005                  2.7952486377094155E-001                  1.2531170550721864E-008                  3.9330234083582987E-082                  0.0000000000000000E+000                  3.5167252522529595E-003                  1.0301620435492560E-003                  9.5647424084856578E-003                  2.1452815719479072E-003                  4.1795848505164750E-003                 -1.5489533872718589E-001                 -4.2085997582661982E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -9.6139424901339041E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299265E+000                 -2.3788668536517186E+000                 -1.5489533872718603E-001                 -3.5531880999414341E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -8.1405273468771895E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957517E+000                 -2.0193267216199224E+000                 -2.6685156978299260E+000                 -2.3788668536517190E+000                  5.6000853783138416E-001                  2.2361989101675325E-001                                        0                                        0                                        6 
                                      10                                      565                  2.5958682111999992E-004                 -4.2873687855713767E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002922771311072E-004                  8.2183898217938500E-001                  1.7135398424911259E-003                  9.9999816295722577E-001                  9.4400026378294621E-001                  8.2183898217938500E-001                  1.7135398424911259E-003                  9.9999816295722577E-001                  9.4400026378294621E-001                 -2.1531689486212009E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1531689486212009E+001                 -2.1531689486212009E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6202114474949001E+000                  2.1803415220329692E+000                  1.3730067024793107E+000                  1.5949530463397545E+000                 -2.3227400425006822E-001                  5.4778783022394553E+000                 -3.0982599453899509E+000                  1.0502171518457050E+001                 -3.0982599453899509E+000                  5.4778783022394553E+000                  6.2150070447884342E-001                  8.5000999446318237E-001                  1.2967695133870352E+000                  7.0001067228923031E-001                  3.6496171399779343E-034                  2.7955281905284688E-005                  2.7952486377094160E-001                  1.2531170550721868E-008                  2.9448596884529840E-079                  0.0000000000000000E+000                  3.5167252522529577E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                 -1.5489533872718589E-001                 -3.3437752692452023E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.8530935392891237E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  7.0001067228923031E-001                  2.8956646787435517E-042                  2.7955281905284695E-005                  2.7952486377094160E-001                  1.2531170550721869E-008                  2.5579592838494777E-096                  0.0000000000000000E+000                  3.5167252522529577E-003                  1.0301620435492552E-003                  9.5647424084856492E-003                  2.1452815719479059E-003                  4.1795848505164776E-003                  7.0001067228923008E-001                  1.0252085933498057E-035                  2.7955281905284685E-005                  2.7952486377094149E-001                  1.2531170550721864E-008                  1.3752655120649963E-081                  0.0000000000000000E+000                  3.5167252522529599E-003                  1.0301620435492560E-003                  9.5647424084856561E-003                  2.1452815719479076E-003                  4.1795848505164742E-003                 -1.5489533872718589E-001                 -4.1538251731357128E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -9.5592106372656502E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                 -1.5489533872718603E-001                 -3.4989187762194419E+001                 -4.5535361238920808E+000                 -5.5357955551188909E-001                 -7.9020083591754311E+000                 -8.0861613447802483E+001                 -9.8999999999999986E+001                 -2.4538615600570655E+000                 -2.9870944557957517E+000                 -2.0193267216199224E+000                 -2.6685156978299260E+000                 -2.3788668536517190E+000                  5.6000853783138416E-001                  2.2361989101675322E-001                                        0                                        0                                        6 
                                      15                                      565                  7.2035107872931792E-004                 -3.8914625553332525E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002888183103988E-004                  8.2183898217938511E-001                  4.6985731655568619E-004                  9.9999816295722577E-001                  9.4400026379038104E-001                  8.2183898217938511E-001                  4.6985731655568619E-004                  9.9999816295722577E-001                  9.4400026379038104E-001                 -2.1531632230387679E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1531632230387679E+001                 -2.1531632230387679E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6148130324264938E+000                  2.1577006960017653E+000                  1.3724831196005212E+000                  1.5960002490626275E+000                 -1.8364028522268028E-001                  5.4778822091384232E+000                 -3.0982540025559531E+000                  1.0502181404271662E+001                 -3.0982540025559531E+000                  5.4778822091384232E+000                  6.2150069061566460E-001                  8.5000999446318259E-001                  1.2967695133870349E+000                  7.0001067228923031E-001                  1.0121026799530747E-033                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.2531170550721868E-008                  8.1529620796671895E-079                  0.0000000000000000E+000                  3.5167252522529582E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                 -1.5489533872718589E-001                 -3.2994775425169237E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.8088684577623170E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  7.0001067228923020E-001                  8.2229343537281480E-042                  2.7955281905284695E-005                  2.7952486377094160E-001                  1.2531170550721869E-008                  7.2621645765053052E-096                  0.0000000000000000E+000                  3.5167252522529577E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                  7.0001067228923031E-001                  2.8452195991879108E-035                  2.7955281905284688E-005                  2.7952486377094160E-001                  1.2531170550721871E-008                  3.8192813240637719E-081                  0.0000000000000000E+000                  3.5167252522529599E-003                  1.0301620435492563E-003                  9.5647424084856596E-003                  2.1452815719479081E-003                  4.1795848505164759E-003                 -1.5489533872718594E-001                 -4.1084973176836471E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -9.5138933913250412E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                 -1.5489533872718589E-001                 -3.4545884208342720E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -8.0418018350794341E+001                 -9.8999999999999986E+001                 -2.4538615600570655E+000                 -2.9870944557957517E+000                 -2.0193267216199224E+000                 -2.6685156978299256E+000                 -2.3788668536517190E+000                  5.6000853783138438E-001                  2.2361989101675331E-001                                        0                                        0                                        6 
                                      20                                      562                  1.8668799962237360E-003                 -3.4955563250951283E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002739942940192E-004                  8.2636862040556902E-001                  2.4009506576720566E-004                  9.9999803040973445E-001                  9.4400026385967839E-001                  8.2636862040556902E-001                  2.4009506576720566E-004                  9.9999803040973445E-001                  9.4400026385967839E-001                 -2.1531314980150100E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1531314980150100E+001                 -2.1531314980150100E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6054404761147305E+000                  2.1188192649586570E+000                  1.3717875167024942E+000                  1.5973915037916759E+000                 -8.2410255744984659E-002                  5.4779005797261560E+000                 -3.0982260663819190E+000                  1.0502227880734111E+001                 -3.0982260663819190E+000                  5.4779005797261560E+000                  6.2150062540922557E-001                  8.5000999446318237E-001                  1.2967695133870352E+000                  7.0001067228923031E-001                  2.5919863450315962E-033                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.2531170550721866E-008                  2.0255472926618238E-078                  0.0000000000000000E+000                  3.5167252522529582E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                 -1.5489533872718589E-001                 -3.2586367290723139E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.7693457612415074E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  7.0001067228923031E-001                  2.2305635981037161E-041                  2.7955281905284688E-005                  2.7952486377094160E-001                  1.2531170550721868E-008                  1.9698088532692431E-095                  0.0000000000000000E+000                  3.5167252522529573E-003                  1.0301620435492550E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164759E-003                  7.0001067228923042E-001                  7.3761208799897444E-035                  2.7955281905284688E-005                  2.7952486377094166E-001                  1.2531170550721873E-008                  9.9106407447431042E-081                  0.0000000000000000E+000                  3.5167252522529599E-003                  1.0301620435492563E-003                  9.5647424084856596E-003                  2.1452815719479085E-003                  4.1795848505164759E-003                 -1.5489533872718589E-001                 -4.0651585389588135E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -9.4705575914954153E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517190E+000                 -1.5489533872718581E-001                 -3.4132171974671024E+001                 -4.5535361238920808E+000                 -5.5357955551188887E-001                 -7.9020083591754311E+000                 -8.0003898266512635E+001                 -9.8999999999999986E+001                 -2.4538615600570655E+000                 -2.9870944557957517E+000                 -2.0193267216199224E+000                 -2.6685156978299256E+000                 -2.3788668536517190E+000                  5.6000853783138438E-001                  2.2361989101675336E-001                                        0                                        0                                        6 
                                      25                                      565                  4.7198108322034464E-003                 -3.0996500948570045E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002367548469566E-004                  8.3935666133292264E-001                  2.4012262321320731E-004                  9.9999791028009966E-001                  9.4400026371191459E-001                  8.3935666133292264E-001                  2.4012262321320731E-004                  9.9999791028009966E-001                  9.4400026371191459E-001                 -2.1530226743757279E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1530226743757279E+001                 -2.1530226743757279E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5940779010212243E+000                  2.0717672000506528E+000                  1.3709866344355039E+000                  1.5989933244155732E+000                 -4.1623295784716886E-002                  5.4779613153576143E+000                 -3.0981336273008311E+000                  1.0502381616119706E+001                 -3.0981336273008311E+000                  5.4779613153576143E+000                  6.2150040966961495E-001                  8.5000999446318259E-001                  1.2967695133870349E+000                  7.0001067228923031E-001                  6.5528777396938609E-033                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.2531170550721868E-008                  5.1210064410439921E-078                  0.0000000000000000E+000                  3.5167252522529582E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                 -1.5489533872718589E-001                 -3.2183567934816885E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.7290644677923041E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  7.0001067228923031E-001                  6.1526720505729586E-041                  2.7955281905284692E-005                  2.7952486377094166E-001                  1.2531170550721868E-008                  5.4334434905098168E-095                  0.0000000000000000E+000                  3.5167252522529577E-003                  1.0301620435492552E-003                  9.5647424084856492E-003                  2.1452815719479059E-003                  4.1795848505164776E-003                  7.0001067228923008E-001                  1.8671353134721466E-034                  2.7955281905284688E-005                  2.7952486377094149E-001                  1.2531170550721866E-008                  2.5167241011164382E-080                  0.0000000000000000E+000                  3.5167252522529595E-003                  1.0301620435492560E-003                  9.5647424084856561E-003                  2.1452815719479072E-003                  4.1795848505164742E-003                 -1.5489533872718589E-001                 -4.0210936233038453E+001                 -4.5535361238920808E+000                 -5.5357955551188887E-001                 -7.9020083591754311E+000                 -9.4264924845376626E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                 -1.5489533872718603E-001                 -3.3728824207083157E+001                 -4.5535361238920808E+000                 -5.5357955551188909E-001                 -7.9020083591754311E+000                 -7.9599164391893126E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957517E+000                 -2.0193267216199224E+000                 -2.6685156978299260E+000                 -2.3788668536517190E+000                  5.6000853783138416E-001                  2.2361989101675322E-001                                        0                                        0                                        6 
                                      30                                      560                  1.1818815689988476E-002                 -2.7037438646188803E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0001466259704941E-004                  8.5910830736683286E-001                  2.4123489864406530E-004                  9.9999816295722588E-001                  9.3344022100339263E-001                  8.5910830736683286E-001                  2.4123489864406530E-004                  9.9999816295722588E-001                  9.3344022100339263E-001                 -2.1529402963272446E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1529402963272446E+001                 -2.1529402963272446E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5869542234808307E+000                  2.0412326212482950E+000                  1.3699667001151121E+000                  1.6010332641037754E+000                 -1.7512587958710770E-002                  5.4780071545780054E+000                 -3.0980634832374463E+000                  1.0502498020630092E+001                 -3.0980634832374463E+000                  5.4780071545780054E+000                  6.2150024682959126E-001                  8.5000999446318237E-001                  1.2967695133870352E+000                  7.0001067228923031E-001                  1.6438916914930918E-032                  2.7955281905284685E-005                  2.7952486377094160E-001                  1.2531170550721866E-008                  1.2909466609808303E-077                  0.0000000000000000E+000                  3.5167252522529573E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                 -1.5489533872718589E-001                 -3.1784126799531009E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.6889091701436328E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  7.0001067228923042E-001                  1.7026397953688615E-040                  2.7955281905284688E-005                  2.7952486377094160E-001                  1.2531170550721868E-008                  1.5036541651700348E-094                  0.0000000000000000E+000                  3.5167252522529577E-003                  1.0301620435492552E-003                  9.5647424084856492E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                  7.0001067228923008E-001                  4.6851881461605387E-034                  2.7955281905284682E-005                  2.7952486377094155E-001                  1.2531170550721866E-008                  6.3482982211332238E-080                  0.0000000000000000E+000                  3.5167252522529599E-003                  1.0301620435492556E-003                  9.5647424084856561E-003                  2.1452815719479076E-003                  4.1795848505164750E-003                 -1.5489533872718581E-001                 -3.9768877220170047E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -9.3822852038364729E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                 -1.5489533872718603E-001                 -3.3329272964178841E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.9197342679782594E+001                 -9.8999999999999986E+001                 -2.4538615600570655E+000                 -2.9870944557957522E+000                 -2.0193267216199224E+000                 -2.6685156978299260E+000                 -2.3788668536517190E+000                  5.6000853783138416E-001                  2.2361989101675325E-001                                        0                                        0                                        6 
