                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                      50                                      559                  8.0000000000000004E-001                  2.0000000000000000E-002                  4.5497190750010674E-001                  7.5836984583351114E-002                  3.8073899456970635E+003                  1.0301288451809707E+002                  2.3358765842417419E+001                 -7.6093309208378592E+000                  7.0001067228923031E-001                  2.7955281905284692E-005                  2.7952486377094160E-001                  2.6685881833238248E-003                  8.9753022458760872E-004                  9.5679134100148302E-003                  2.5800503643778642E-003                  8.0000000000000016E-001                  0.0000000000000000E+000                  5.6000853783138438E-001                  2.2364225524227756E-005                  2.2361989101675322E-001                  2.1348705466590597E-003                  7.1802417967008691E-004                  7.6543307280118704E-003                  2.0640402915022928E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.9999704683546746E-001                  2.3227814279897824E+001                  7.9999592049495505E-001                  2.3187257510731555E+001                  1.2637568863368682E+006                  6.2433522251679979E+003                  7.7660188212617040E+007                  2.9562496467492642E-022                  2.9562496467492642E-022                  0.0000000000000000E+000                  6.7101828570514891E-023                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       h1                                       h2                                      he3                                      he4                                      li7                                      be7                                       b8                                      c12                                      n14                                      o16                                     ne20                                     mg24                                   log_h1                                   log_h2                                  log_he3                                  log_he4                                  log_li7                                  log_be7                                   log_b8                                  log_c12                                  log_n14                                  log_o16                                 log_ne20                                 log_mg24 
                                       1                  8.0000000000000016E-001                  1.3684498931498186E+000                  3.5806273677322515E+000                 -7.9222410160722623E+000                  3.4621052386812337E+000                  7.0001067228923031E-001                  2.7955281905284690E-001                  2.0436508657922792E-002                  7.0001067228923031E-001                  7.7618083499209052E-039                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.3126088897721632E-008                  6.8551645355511727E-093                  1.0000000000000000E-099                  2.6685881833238244E-003                  8.9753022458760872E-004                  9.5679134100148302E-003                  2.5800503643778647E-003                  4.7224133495297679E-003                 -1.5489533872718589E-001                 -3.8110037084811587E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.8818646587672543E+000                 -9.2163982116946755E+001                 -9.8999999999999986E+001                 -2.5737184413902208E+000                 -3.0469509175122096E+000                 -2.0191827637196811E+000                 -2.5883718162236296E+000                 -2.3258360021020148E+000 
                                       2                  7.9999999999960003E-001                  1.3684498926147448E+000                  3.5806273970409728E+000                 -7.9222408113079528E+000                  3.4621054731294647E+000                  7.0001067228923031E-001                  2.7955281905284690E-001                  2.0436508657922792E-002                  7.0001067228923031E-001                  7.7618120303080461E-039                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.3126088897721632E-008                  6.8551677875834075E-093                  1.0000000000000000E-099                  2.6685881833238244E-003                  8.9753022458760872E-004                  9.5679134100148302E-003                  2.5800503643778647E-003                  4.7224133495297679E-003                 -1.5489533872718589E-001                 -3.8110036878883868E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.8818646587672543E+000                 -9.2163981910921166E+001                 -9.8999999999999986E+001                 -2.5737184413902208E+000                 -3.0469509175122096E+000                 -2.0191827637196811E+000                 -2.5883718162236296E+000                 -2.3258360021020148E+000 
                                       3                  7.9999999999870008E-001                  1.3684498914108292E+000                  3.5806274511494278E+000                 -7.9222404332819103E+000                  3.4621059059566406E+000                  7.0001067228923031E-001                  2.7955281905284690E-001                  2.0436508657922792E-002                  7.0001067228923031E-001                  7.7618188248667370E-039                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.3126088897721632E-008                  6.8551737913333064E-093                  1.0000000000000000E-099                  2.6685881833238244E-003                  8.9753022458760872E-004                  9.5679134100148302E-003                  2.5800503643778647E-003                  4.7224133495297679E-003                 -1.5489533872718589E-001                 -3.8110036498710009E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.8818646587672543E+000                 -9.2163981530566616E+001                 -9.8999999999999986E+001                 -2.5737184413902208E+000                 -3.0469509175122096E+000                 -2.0191827637196811E+000                 -2.5883718162236296E+000                 -2.3258360021020148E+000 
                                       4                  7.9999999999720006E-001                  1.3684498894043027E+000                  3.5806275300577024E+000                 -7.9222398819948063E+000                  3.4621065371621786E+000                  7.0001067228923031E-001                  2.7955281905284690E-001                  2.0436508657922792E-002                  7.0001067228923031E-001                  7.7618287335929819E-039                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.3126088897721632E-008                  6.8551825467973354E-093                  1.0000000000000000E-099                  2.6685881833238244E-003                  8.9753022458760872E-004                  9.5679134100148302E-003                  2.5800503643778647E-003                  4.7224133495297679E-003                 -1.5489533872718589E-001                 -3.8110035944290679E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.8818646587672543E+000                 -9.2163980975883774E+001                 -9.8999999999999986E+001                 -2.5737184413902208E+000                 -3.0469509175122096E+000                 -2.0191827637196811E+000                 -2.5883718162236296E+000                 -2.3258360021020148E+000 
                                       5                  7.9999999999520011E-001                  1.3684498867289390E+000                  3.5806276653292821E+000                 -7.9222389369335637E+000                  3.4621076192267042E+000                  7.0001067228923031E-001                  2.7955281905284690E-001                  2.0436508657922792E-002                  7.0001067228923031E-001                  7.7618457199675454E-039                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.3126088897721632E-008                  6.8551975561525264E-093                  1.0000000000000000E-099                  2.6685881833238244E-003                  8.9753022458760872E-004                  9.5679134100148302E-003                  2.5800503643778647E-003                  4.7224133495297679E-003                 -1.5489533872718589E-001                 -3.8110034993859934E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.8818646587672543E+000                 -9.2163980025001280E+001                 -9.8999999999999986E+001                 -2.5737184413902208E+000                 -3.0469509175122096E+000                 -2.0191827637196811E+000                 -2.5883718162236296E+000                 -2.3258360021020148E+000 
                                       6                  7.9999999999120019E-001                  1.3684498813782222E+000                  3.5806279809641337E+000                 -7.9222367318022151E+000                  3.4621101440335718E+000                  7.0001067228923031E-001                  2.7955281905284690E-001                  2.0436508657922792E-002                  7.0001067228923031E-001                  7.7618853547773835E-039                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.3126088897721632E-008                  6.8552325779247162E-093                  1.0000000000000000E-099                  2.6685881833238244E-003                  8.9753022458760872E-004                  9.5679134100148302E-003                  2.5800503643778647E-003                  4.7224133495297679E-003                 -1.5489533872718589E-001                 -3.8110032776199873E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.8818646587672543E+000                 -9.2163977806287178E+001                 -9.8999999999999986E+001                 -2.5737184413902208E+000                 -3.0469509175122096E+000                 -2.0191827637196811E+000                 -2.5883718162236296E+000                 -2.3258360021020148E+000 
                                       7                  7.9999999998120008E-001                  1.3684498680015005E+000                  3.5806284318754158E+000                 -7.9222335816440408E+000                  3.4621137508755089E+000                  7.0001067228923031E-001                  2.7955281905284690E-001                  2.0436508657922792E-002                  7.0001067228923031E-001                  7.7619419757530680E-039                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.3126088897721632E-008                  6.8552826088679275E-093                  1.0000000000000000E-099                  2.6685881833238244E-003                  8.9753022458760872E-004                  9.5679134100148302E-003                  2.5800503643778647E-003                  4.7224133495297679E-003                 -1.5489533872718589E-001                 -3.8110029608143854E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.8818646587672543E+000                 -9.2163974636725385E+001                 -9.8999999999999986E+001                 -2.5737184413902208E+000                 -3.0469509175122096E+000                 -2.0191827637196811E+000                 -2.5883718162236296E+000                 -2.3258360021020148E+000 
                                       8                  7.9999999997120008E-001                  1.3684498546248747E+000                  3.5806291082485830E+000                 -7.9222288564686485E+000                  3.4621191610829181E+000                  7.0001067228923031E-001                  2.7955281905284690E-001                  2.0436508657922792E-002                  7.0001067228923031E-001                  7.7620269068730193E-039                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.3126088897721632E-008                  6.8553576549796534E-093                  1.0000000000000000E-099                  2.6685881833238244E-003                  8.9753022458760872E-004                  9.5679134100148302E-003                  2.5800503643778647E-003                  4.7224133495297679E-003                 -1.5489533872718589E-001                 -3.8110024856122379E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.8818646587672543E+000                 -9.2163969882445258E+001                 -9.8999999999999986E+001                 -2.5737184413902208E+000                 -3.0469509175122096E+000                 -2.0191827637196811E+000                 -2.5883718162236296E+000                 -2.3258360021020148E+000 
                                       9                  7.9999999995120019E-001                  1.3684498278719079E+000                  3.5806304610202471E+000                 -7.9222194063432569E+000                  3.4621299812982085E+000                  7.0001067228923031E-001                  2.7955281905284690E-001                  2.0436508657922792E-002                  7.0001067228923031E-001                  7.7621967678283177E-039                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.3126088897721632E-008                  6.8555077460697693E-093                  1.0000000000000000E-099                  2.6685881833238244E-003                  8.9753022458760872E-004                  9.5679134100148302E-003                  2.5800503643778647E-003                  4.7224133495297679E-003                 -1.5489533872718589E-001                 -3.8110015352307293E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.8818646587672543E+000                 -9.2163960374112960E+001                 -9.8999999999999986E+001                 -2.5737184413902208E+000                 -3.0469509175122096E+000                 -2.0191827637196811E+000                 -2.5883718162236296E+000                 -2.3258360021020148E+000 
