                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        9793      8.0000000000000004E-001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110                                      111                                      112                                      113                                      114                                      115                                      116                                      117                                      118                                      119                                      120                                      121                                      122                                      123                                      124                                      125                                      126 
                            model_number                                num_zones                                 star_age                                   log_dt                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                                center_h2                               center_he3                               center_he4                               center_li7                               center_be7                                center_b8                               center_c12                               center_n14                               center_o16                              center_ne20                              center_mg24                            log_center_h1                            log_center_h2                           log_center_he3                           log_center_he4                           log_center_li7                           log_center_be7                            log_center_b8                           log_center_c12                           log_center_n14                           log_center_o16                          log_center_ne20                          log_center_mg24                               surface_h1                               surface_h2                              surface_he3                              surface_he4                              surface_li7                              surface_be7                               surface_b8                              surface_c12                              surface_n14                              surface_o16                             surface_ne20                             surface_mg24                               average_h1                               average_h2                              average_he3                              average_he4                              average_li7                              average_be7                               average_b8                              average_c12                              average_n14                              average_o16                             average_ne20                             average_mg24                           log_surface_h1                           log_surface_h2                          log_surface_he3                          log_surface_he4                          log_surface_li7                          log_surface_be7                           log_surface_b8                          log_surface_c12                          log_surface_n14                          log_surface_o16                         log_surface_ne20                         log_surface_mg24                           log_average_h1                           log_average_h2                          log_average_he3                          log_average_he4                          log_average_li7                          log_average_be7                           log_average_b8                          log_average_c12                          log_average_n14                          log_average_o16                         log_average_ne20                         log_average_mg24                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                       1                                      568                  1.0000000000000001E-005                 -4.9999999999999991E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002575716603150E-004                  9.9999822694063500E-001                  2.4008194540843647E-004                  6.7519699738411882E-005                  7.8129733368651790E-008                  9.9999822694063500E-001                  2.4008194540843647E-004                  6.7519699738411882E-005                  7.8129733368651790E-008                 -2.1536662822605674E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1536662822605674E+001                 -2.1536662822605674E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6250107536163463E+000                  2.2007997640454811E+000                  1.3736372112426738E+000                  1.5929400501128510E+000                 -2.3729918992808871E-001                  5.4775984762129495E+000                 -3.0986926672692983E+000                  1.0501456423490817E+001                 -3.0986926672692983E+000                  5.4775984762129495E+000                  6.2150169063041449E-001                  8.5000999446318237E-001                  1.2967695133870352E+000                  7.0001067228923031E-001                  1.3881040333685718E-035                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.2531170550721868E-008                  1.0827657441791420E-080                  0.0000000000000000E+000                  3.5167252522529577E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                 -1.5489533872718589E-001                 -3.4857577983863308E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.9965465492603499E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  7.0001067228923042E-001                  1.0957994251966691E-043                  2.7955281905284695E-005                  2.7952486377094160E-001                  1.2531170550721869E-008                  9.6761733850815710E-098                  0.0000000000000000E+000                  3.5167252522529582E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                  7.0001067228923031E-001                  3.9047288727538577E-037                  2.7955281905284705E-005                  2.7952486377094160E-001                  1.2531170550721869E-008                  5.0877236010654115E-083                  0.0000000000000000E+000                  3.5167252522529590E-003                  1.0301620435492560E-003                  9.5647424084856596E-003                  2.1452815719479081E-003                  4.1795848505164750E-003                 -1.5489533872718581E-001                 -4.2960268931711106E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -9.7014296358219454E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                 -1.5489533872718589E-001                 -3.6408409116243732E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -8.2293476490479264E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957517E+000                 -2.0193267216199224E+000                 -2.6685156978299256E+000                 -2.3788668536517190E+000                  5.6000853783138438E-001                  2.2361989101675331E-001                                        0                                        0                                        6 
                                       5                                      565                  7.4416000000000000E-005                 -4.6832750158095005E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002838640117378E-004                  8.2183898217938511E-001                  1.7135398345477211E-003                  9.9999812982035308E-001                  9.4400026380933921E-001                  8.2183898217938511E-001                  1.7135398345477211E-003                  9.9999812982035308E-001                  9.4400026380933921E-001                 -2.1536662339204099E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1536662339204099E+001                 -2.1536662339204099E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6234675066218385E+000                  2.1944570101355061E+000                  1.3735523282767017E+000                  1.5931104783526646E+000                 -2.3771126581110882E-001                  5.4775985469803006E+000                 -3.0986925371889011E+000                  1.0501456624875221E+001                 -3.0986925371889011E+000                  5.4775985469803006E+000                  6.2150169039216652E-001                  8.5000999446318259E-001                  1.2967695133870349E+000                  7.0001067228923031E-001                  1.0339797655701054E-034                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.2531170550721868E-008                  8.0862039254911588E-080                  1.0000000000000000E-099                  3.5167252522529577E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                 -1.5489533872718589E-001                 -3.3985487960069186E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.9092255310417769E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  7.0001067228923031E-001                  8.1906438151943790E-043                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.2531170550721868E-008                  7.2325483757086993E-097                  1.0000000000000002E-099                  3.5167252522529582E-003                  1.0301620435492552E-003                  9.5647424084856492E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                  7.0001067228922997E-001                  2.9050517662666128E-036                  2.7955281905284692E-005                  2.7952486377094149E-001                  1.2531170550721866E-008                  3.7733302788615830E-082                  1.0000000000000002E-099                  3.5167252522529599E-003                  1.0301620435492560E-003                  9.5647424084856561E-003                  2.1452815719479076E-003                  4.1795848505164742E-003                 -1.5489533872718589E-001                 -4.2086681959729567E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -9.6140708652843045E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                 -1.5489533872718608E-001                 -3.5536846124339526E+001                 -4.5535361238920808E+000                 -5.5357955551188909E-001                 -7.9020083591754311E+000                 -8.1423275179424138E+001                 -9.8999999999999986E+001                 -2.4538615600570655E+000                 -2.9870944557957517E+000                 -2.0193267216199224E+000                 -2.6685156978299260E+000                 -2.3788668536517190E+000                  5.6000853783138405E-001                  2.2361989101675322E-001                                        0                                        0                                        6 
                                      10                                      563                  2.5958682111999992E-004                 -4.2873687855713767E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002921804622829E-004                  8.2183898217938511E-001                  1.7135398422549260E-003                  9.9999812982035308E-001                  9.4400026376775747E-001                  8.2183898217938511E-001                  1.7135398422549260E-003                  9.9999812982035308E-001                  9.4400026376775747E-001                 -2.1536654612865402E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1536654612865402E+001                 -2.1536654612865402E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6201536397538825E+000                  2.1807200308133883E+000                  1.3733115723515559E+000                  1.5935938647520076E+000                 -2.3312233761074580E-001                  5.4775991855933857E+000                 -3.0986915642215198E+000                  1.0501458242343324E+001                 -3.0986915642215198E+000                  5.4775991855933857E+000                  6.2150168814156692E-001                  8.5000999446318259E-001                  1.2967695133870352E+000                  7.0001067228923031E-001                  3.6080452726676794E-034                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.2531170550721866E-008                  2.8241279718543125E-079                  1.0000000000000000E-099                  3.5167252522529577E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                 -1.5489533872718589E-001                 -3.3442728021699274E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.8549115627658850E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  7.0001067228923020E-001                  2.8912489835822445E-042                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.2531170550721868E-008                  2.5530585950951008E-096                  1.0000000000000000E-099                  3.5167252522529573E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479055E-003                  4.1795848505164768E-003                  7.0001067228923008E-001                  1.0135545168657964E-035                  2.7955281905284688E-005                  2.7952486377094143E-001                  1.2531170550721866E-008                  1.3194253723523031E-081                  1.0000000000000002E-099                  3.5167252522529590E-003                  1.0301620435492560E-003                  9.5647424084856544E-003                  2.1452815719479076E-003                  4.1795848505164742E-003                 -1.5489533872718594E-001                 -4.1538914506897392E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -9.5592939217614685E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299265E+000                 -2.3788668536517186E+000                 -1.5489533872718603E-001                 -3.4994152886598769E+001                 -4.5535361238920808E+000                 -5.5357955551188920E-001                 -7.9020083591754311E+000                 -8.0879615168757411E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957517E+000                 -2.0193267216199224E+000                 -2.6685156978299260E+000                 -2.3788668536517190E+000                  5.6000853783138416E-001                  2.2361989101675320E-001                                        0                                        0                                        6 
                                      15                                      565                  7.2035107872931792E-004                 -3.8914625553332525E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002887375734185E-004                  8.2183898217938534E-001                  4.6985561156074864E-004                  9.9999812982035308E-001                  9.4400026377185609E-001                  8.2183898217938534E-001                  4.6985561156074864E-004                  9.9999812982035308E-001                  9.4400026377185609E-001                 -2.1536597397011970E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1536597397011970E+001                 -2.1536597397011970E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6147491030481560E+000                  2.1580512003452301E+000                  1.3727862305289293E+000                  1.5946486184572226E+000                 -1.8451274981128057E-001                  5.4776030778861013E+000                 -3.0986856159483960E+000                  1.0501468118699663E+001                 -3.0986856159483960E+000                  5.4776030778861013E+000                  6.2150167443271387E-001                  8.5000999446318259E-001                  1.2967695133870352E+000                  7.0001067228923031E-001                  9.9972240276616138E-034                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.2531170550721866E-008                  7.7950949177265466E-079                  1.0000000000000000E-099                  3.5167252522529577E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                 -1.5489533872718589E-001                 -3.3000120575683354E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.8108178592214202E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  7.0001067228923031E-001                  8.2107643538938563E-042                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.2531170550721868E-008                  7.2504138315639595E-096                  1.0000000000000002E-099                  3.5167252522529582E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                  7.0001067228923031E-001                  2.8128764166335602E-035                  2.7955281905284688E-005                  2.7952486377094160E-001                  1.2531170550721873E-008                  3.6642055764574508E-081                  1.0000000000000004E-099                  3.5167252522529599E-003                  1.0301620435492563E-003                  9.5647424084856578E-003                  2.1452815719479081E-003                  4.1795848505164759E-003                 -1.5489533872718589E-001                 -4.1085616411793254E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -9.5139637204513761E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                 -1.5489533872718589E-001                 -3.4550849348088299E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -8.0436020168678709E+001                 -9.8999999999999986E+001                 -2.4538615600570655E+000                 -2.9870944557957517E+000                 -2.0193267216199224E+000                 -2.6685156978299256E+000                 -2.3788668536517190E+000                  5.6000853783138438E-001                  2.2361989101675331E-001                                        0                                        0                                        6 
                                      20                                      566                  1.8668799962237360E-003                 -3.4955563250951283E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002738927907780E-004                  8.2636862040556880E-001                  2.4009501613150662E-004                  9.9999806354660736E-001                  9.4400026383076197E-001                  8.2636862040556880E-001                  2.4009501613150662E-004                  9.9999806354660736E-001                  9.4400026383076197E-001                 -2.1536280315690927E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1536280315690927E+001                 -2.1536280315690927E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6054059863435617E+000                  2.1192827613665988E+000                  1.3720882444488027E+000                  1.5960499554970036E+000                 -8.2784996376473768E-002                  5.4776214363139086E+000                 -3.0986576967651804E+000                  1.0501514565832695E+001                 -3.0986576967651804E+000                  5.4776214363139086E+000                  6.2150160968856838E-001                  8.5000999446318259E-001                  1.2967695133870349E+000                  7.0001067228923031E-001                  2.5628684400570889E-033                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.2531170550721868E-008                  1.9436072305435092E-078                  1.0000000000000000E-099                  3.5167252522529582E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                 -1.5489533872718589E-001                 -3.2591273686919031E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.7711391493958018E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  7.0001067228923031E-001                  2.2271538450821068E-041                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.2531170550721871E-008                  1.9666966569080704E-095                  1.0000000000000000E-099                  3.5167252522529573E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479063E-003                  4.1795848505164776E-003                  7.0001067228923042E-001                  7.2922711183835144E-035                  2.7955281905284692E-005                  2.7952486377094166E-001                  1.2531170550721869E-008                  9.5082286789104056E-081                  1.0000000000000004E-099                  3.5167252522529599E-003                  1.0301620435492563E-003                  9.5647424084856578E-003                  2.1452815719479081E-003                  4.1795848505164750E-003                 -1.5489533872718589E-001                 -4.0652249782174529E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -9.4706262620451895E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                 -1.5489533872718581E-001                 -3.4137137193139786E+001                 -4.5535361238920808E+000                 -5.5357955551188887E-001                 -7.9020083591754311E+000                 -8.0021900381761412E+001                 -9.8999999999999986E+001                 -2.4538615600570655E+000                 -2.9870944557957517E+000                 -2.0193267216199224E+000                 -2.6685156978299256E+000                 -2.3788668536517190E+000                  5.6000853783138438E-001                  2.2361989101675336E-001                                        0                                        0                                        6 
                                      25                                      562                  4.7198108322034464E-003                 -3.0996500948570045E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002365935257566E-004                  8.3935666133292286E-001                  2.4012228258565559E-004                  9.9999799608698170E-001                  9.4400026369502055E-001                  8.3935666133292286E-001                  2.4012228258565559E-004                  9.9999799608698170E-001                  9.4400026369502055E-001                 -2.1535192444293045E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1535192444293045E+001                 -2.1535192444293045E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5939995823072426E+000                  2.0720497598198513E+000                  1.3712845517480672E+000                  1.5976634585211453E+000                 -4.1709696105793150E-002                  5.4776821499006170E+000                 -3.0985652930237233E+000                  1.0501668243445467E+001                 -3.0985652930237233E+000                  5.4776821499006170E+000                  6.2150139541353122E-001                  8.5000999446318237E-001                  1.2967695133870352E+000                  7.0001067228923031E-001                  6.4790685497995944E-033                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.2531170550721866E-008                  4.9133078311273870E-078                  1.0000000000000000E-099                  3.5167252522529582E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                 -1.5489533872718589E-001                 -3.2188487425110665E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.7308626025368142E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  7.0001067228923020E-001                  6.1456590921522672E-041                  2.7955281905284688E-005                  2.7952486377094160E-001                  1.2531170550721868E-008                  5.4271479270701743E-095                  1.0000000000000000E-099                  3.5167252522529573E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                  7.0001067228923042E-001                  1.8459093994272625E-034                  2.7955281905284688E-005                  2.7952486377094160E-001                  1.2531170550721873E-008                  2.4145321532915530E-080                  1.0000000000000004E-099                  3.5167252522529599E-003                  1.0301620435492563E-003                  9.5647424084856596E-003                  2.1452815719479085E-003                  4.1795848505164759E-003                 -1.5489533872718594E-001                 -4.0211431534301475E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -9.4265428340750574E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                 -1.5489533872718581E-001                 -3.3733789618745860E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.9617167006911330E+001                 -9.8999999999999986E+001                 -2.4538615600570655E+000                 -2.9870944557957517E+000                 -2.0193267216199224E+000                 -2.6685156978299256E+000                 -2.3788668536517190E+000                  5.6000853783138438E-001                  2.2361989101675331E-001                                        0                                        0                                        6 
                                      30                                      558                  1.1818815689988476E-002                 -2.7037438646188803E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0001463283937103E-004                  8.6902858475100797E-001                  2.4123713335973146E-004                  9.9999812982035308E-001                  9.3344022094186063E-001                  8.6902858475100797E-001                  2.4123713335973146E-004                  9.9999812982035308E-001                  9.3344022094186063E-001                 -2.1534365325455468E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1534365325455468E+001                 -2.1534365325455468E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5868601796545150E+000                  2.0414452534938974E+000                  1.3702611038905450E+000                  1.5997180532989599E+000                 -1.7634221921758779E-002                  5.4777281648056100E+000                 -3.0984948903057630E+000                  1.0501785083813456E+001                 -3.0984948903057630E+000                  5.4777281648056100E+000                  6.2150123299989446E-001                  8.5000999446318259E-001                  1.2967695133870349E+000                  7.0001067228923031E-001                  1.6253762306832078E-032                  2.7955281905284692E-005                  2.7952486377094160E-001                  1.2531170550721868E-008                  1.2385903753457743E-077                  1.0000000000000000E-099                  3.5167252522529582E-003                  1.0301620435492552E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                 -1.5489533872718589E-001                 -3.1789046095609766E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -7.6907072299064424E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                  7.0001067228923031E-001                  1.7011526616406198E-040                  2.7955281905284688E-005                  2.7952486377094160E-001                  1.2531170550721868E-008                  1.5023302878122677E-094                  9.9999999999999982E-100                  3.5167252522529569E-003                  1.0301620435492550E-003                  9.5647424084856474E-003                  2.1452815719479059E-003                  4.1795848505164768E-003                  7.0001067228922997E-001                  4.6319327957489887E-034                  2.7955281905284688E-005                  2.7952486377094149E-001                  1.2531170550721866E-008                  6.0905599526311714E-080                  1.0000000000000002E-099                  3.5167252522529595E-003                  1.0301620435492560E-003                  9.5647424084856561E-003                  2.1452815719479076E-003                  4.1795848505164742E-003                 -1.5489533872718589E-001                 -3.9769256711000516E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.9020083591754311E+000                 -9.3823234577048723E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957522E+000                 -2.0193267216199229E+000                 -2.6685156978299260E+000                 -2.3788668536517186E+000                 -1.5489533872718608E-001                 -3.3334237750370235E+001                 -4.5535361238920808E+000                 -5.5357955551188909E-001                 -7.9020083591754311E+000                 -7.9215342777456016E+001                 -9.8999999999999986E+001                 -2.4538615600570659E+000                 -2.9870944557957517E+000                 -2.0193267216199224E+000                 -2.6685156978299260E+000                 -2.3788668536517190E+000                  5.6000853783138405E-001                  2.2361989101675322E-001                                        0                                        0                                        6 
