                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        9793      8.0000000000000004E-001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110                                      111                                      112                                      113                                      114                                      115                                      116                                      117                                      118                                      119                                      120                                      121                                      122                                      123                                      124                                      125                                      126 
                            model_number                                num_zones                                 star_age                                   log_dt                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                                center_h2                               center_he3                               center_he4                               center_li7                               center_be7                                center_b8                               center_c12                               center_n14                               center_o16                              center_ne20                              center_mg24                            log_center_h1                            log_center_h2                           log_center_he3                           log_center_he4                           log_center_li7                           log_center_be7                            log_center_b8                           log_center_c12                           log_center_n14                           log_center_o16                          log_center_ne20                          log_center_mg24                               surface_h1                               surface_h2                              surface_he3                              surface_he4                              surface_li7                              surface_be7                               surface_b8                              surface_c12                              surface_n14                              surface_o16                             surface_ne20                             surface_mg24                               average_h1                               average_h2                              average_he3                              average_he4                              average_li7                              average_be7                               average_b8                              average_c12                              average_n14                              average_o16                             average_ne20                             average_mg24                           log_surface_h1                           log_surface_h2                          log_surface_he3                          log_surface_he4                          log_surface_li7                          log_surface_be7                           log_surface_b8                          log_surface_c12                          log_surface_n14                          log_surface_o16                         log_surface_ne20                         log_surface_mg24                           log_average_h1                           log_average_h2                          log_average_he3                          log_average_he4                          log_average_li7                          log_average_be7                           log_average_b8                          log_average_c12                          log_average_n14                          log_average_o16                         log_average_ne20                         log_average_mg24                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                       1                                      567                  1.0000000000000001E-005                 -4.9999999999999991E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002583815583185E-004                  9.9999822694063500E-001                  2.4008197808669227E-004                  6.7519699728729618E-005                  7.8129723781649230E-008                  9.9999822694063500E-001                  2.4008197808669227E-004                  6.7519699728729618E-005                  7.8129723781649230E-008                 -2.1531503113840937E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1531503113840937E+001                 -2.1531503113840937E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6250748663527328E+000                  2.2004281161848689E+000                  1.3733231618395951E+000                  1.5943330167258785E+000                 -2.3658897089707434E-001                  5.4778883658360291E+000                 -3.0982442548493925E+000                  1.0502197363546850E+001                 -3.0982442548493925E+000                  5.4778883658360291E+000                  6.2150066895708744E-001                  8.5000999434945834E-001                  1.2967924665302857E+000                  7.0001067228923031E-001                  1.4054630459153947E-035                  2.7955281905284682E-005                  2.7952486377094160E-001                  1.4123307942468696E-008                  1.1330684053739779E-080                  0.0000000000000000E+000                  3.6147896269643365E-003                  1.0588882559786517E-003                  8.7622910573338184E-003                  1.9205647200703745E-003                  5.0799608742676666E-003                 -1.5489533872718589E-001                 -3.4852180568886858E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.8500635714920248E+000                 -7.9945743870207494E+001                 -9.8999999999999986E+001                 -2.4419169726452643E+000                 -2.9751498683839523E+000                 -2.0573823249429859E+000                 -2.7165710531976668E+000                 -2.2941396326284997E+000                  7.0001067228923031E-001                  1.0974389768140097E-043                  2.7955281905284685E-005                  2.7952486377094155E-001                  1.4123307942468696E-008                  9.7906593631685762E-098                  0.0000000000000000E+000                  3.6147896269643365E-003                  1.0588882559786517E-003                  8.7622910573338184E-003                  1.9205647200703742E-003                  5.0799608742676666E-003                  7.0001067228922953E-001                  3.9513963336905874E-037                  2.7955281905284688E-005                  2.7952486377094155E-001                  1.4123307942468692E-008                  5.3118044150138260E-083                  0.0000000000000000E+000                  3.6147896269643357E-003                  1.0588882559786517E-003                  8.7622910573338219E-003                  1.9205647200703742E-003                  5.0799608742676632E-003                 -1.5489533872718589E-001                 -4.2959619619395411E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.8500635714920248E+000                 -9.7009188059152635E+001                 -9.8999999999999986E+001                 -2.4419169726452643E+000                 -2.9751498683839523E+000                 -2.0573823249429859E+000                 -2.7165710531976668E+000                 -2.2941396326284997E+000                 -1.5489533872718636E-001                 -3.6403249407447824E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.8500635714920248E+000                 -8.2274757924423923E+001                 -9.8999999999999986E+001                 -2.4419169726452647E+000                 -2.9751498683839523E+000                 -2.0573823249429859E+000                 -2.7165710531976668E+000                 -2.2941396326284997E+000                  5.6000853783138371E-001                  2.2361989101675325E-001                                        0                                        0                                        6 
                                       5                                      566                  7.4416000000000000E-005                 -4.6832750158095005E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002841199514579E-004                  8.2183898217952656E-001                  1.7135398347507547E-003                  9.9999822694063500E-001                  9.4400026383204994E-001                  8.2183898217952656E-001                  1.7135398347507547E-003                  9.9999822694063500E-001                  9.4400026383204994E-001                 -2.1531502629783553E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1531502629783553E+001                 -2.1531502629783553E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6235220857994332E+000                  2.1940475657434400E+000                  1.3732384477254800E+000                  1.5945024449541088E+000                 -2.3706499477273366E-001                  5.4778884433284079E+000                 -3.0982441351662380E+000                  1.0502197561428657E+001                 -3.0982441351662380E+000                  5.4778884433284079E+000                  6.2150066868296205E-001                  8.5000999434945834E-001                  1.2967924665302857E+000                  7.0001067228923031E-001                  1.0468376835573921E-034                  2.7955281905284678E-005                  2.7952486377094160E-001                  1.4123307942468691E-008                  8.4597628001662012E-080                  0.0000000000000000E+000                  3.6147896269643352E-003                  1.0588882559786517E-003                  8.7622910573338184E-003                  1.9205647200703738E-003                  5.0799608742676666E-003                 -1.5489533872718589E-001                 -3.3980120652227733E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.8500635714920248E+000                 -7.9072641813795855E+001                 -9.8999999999999986E+001                 -2.4419169726452647E+000                 -2.9751498683839523E+000                 -2.0573823249429859E+000                 -2.7165710531976668E+000                 -2.2941396326284997E+000                  7.0001067228923031E-001                  8.2030526678961317E-043                  2.7955281905284678E-005                  2.7952486377094155E-001                  1.4123307942468692E-008                  7.2535120117888640E-097                  0.0000000000000000E+000                  3.6147896269643352E-003                  1.0588882559786517E-003                  8.7622910573338184E-003                  1.9205647200703742E-003                  5.0799608742676666E-003                  7.0001067228922964E-001                  2.9397715768873236E-036                  2.7955281905284682E-005                  2.7952486377094155E-001                  1.4123307942468687E-008                  3.9395208287077176E-082                  0.0000000000000000E+000                  3.6147896269643344E-003                  1.0588882559786517E-003                  8.7622910573338219E-003                  1.9205647200703729E-003                  5.0799608742676632E-003                 -1.5489533872718589E-001                 -4.2086024500041951E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.8500635714920248E+000                 -9.6139451665424460E+001                 -9.8999999999999986E+001                 -2.4419169726452647E+000                 -2.9751498683839523E+000                 -2.0573823249429859E+000                 -2.7165710531976668E+000                 -2.2941396326284997E+000                 -1.5489533872718630E-001                 -3.5531686413380818E+001                 -4.5535361238920808E+000                 -5.5357955551188898E-001                 -7.8500635714920248E+000                 -8.1404556599012864E+001                 -9.8999999999999986E+001                 -2.4419169726452647E+000                 -2.9751498683839523E+000                 -2.0573823249429859E+000                 -2.7165710531976668E+000                 -2.2941396326284997E+000                  5.6000853783138382E-001                  2.2361989101675325E-001                                        0                                        0                                        6 
                                      10                                      566                  2.5958682111999992E-004                 -4.2873687855713767E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002922945663605E-004                  8.2183898217952633E-001                  1.7135398424897286E-003                  9.9999811325191656E-001                  9.4400026378366553E-001                  8.2183898217952633E-001                  1.7135398424897286E-003                  9.9999811325191656E-001                  9.4400026378366553E-001                 -2.1531494898401625E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1531494898401625E+001                 -2.1531494898401625E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6202224137409886E+000                  2.1803685272905091E+000                  1.3729982726159045E+000                  1.5949827951732600E+000                 -2.3235332912762258E-001                  5.4778890858172495E+000                 -3.0982431581680565E+000                  1.0502199186850929E+001                 -3.0982431581680565E+000                  5.4778890858172495E+000                  6.2150066640256463E-001                  8.5000999434945812E-001                  1.2967924665302859E+000                  7.0001067228923020E-001                  3.6512847768643167E-034                  2.7955281905284668E-005                  2.7952486377094155E-001                  1.4123307942468686E-008                  2.9497950542116550E-079                  0.0000000000000000E+000                  3.6147896269643339E-003                  1.0588882559786515E-003                  8.7622910573338167E-003                  1.9205647200703732E-003                  5.0799608742676658E-003                 -1.5489533872718594E-001                 -3.3437554293536820E+001                 -4.5535361238920817E+000                 -5.5357955551188898E-001                 -7.8500635714920248E+000                 -7.8530208156875020E+001                 -9.8999999999999986E+001                 -2.4419169726452647E+000                 -2.9751498683839523E+000                 -2.0573823249429859E+000                 -2.7165710531976668E+000                 -2.2941396326284997E+000                  7.0001067228923020E-001                  2.8955197712765976E-042                  2.7955281905284665E-005                  2.7952486377094155E-001                  1.4123307942468687E-008                  2.5578320271379865E-096                  0.0000000000000000E+000                  3.6147896269643335E-003                  1.0588882559786515E-003                  8.7622910573338167E-003                  1.9205647200703732E-003                  5.0799608742676658E-003                  7.0001067228922953E-001                  1.0256680447922040E-035                  2.7955281905284665E-005                  2.7952486377094155E-001                  1.4123307942468684E-008                  1.3775375238694449E-081                  0.0000000000000000E+000                  3.6147896269643335E-003                  1.0588882559786513E-003                  8.7622910573338167E-003                  1.9205647200703723E-003                  5.0799608742676623E-003                 -1.5489533872718594E-001                 -4.1538273465257625E+001                 -4.5535361238920817E+000                 -5.5357955551188898E-001                 -7.8500635714920248E+000                 -9.5592127979045131E+001                 -9.8999999999999986E+001                 -2.4419169726452647E+000                 -2.9751498683839523E+000                 -2.0573823249429859E+000                 -2.7165710531976668E+000                 -2.2941396326284997E+000                 -1.5489533872718636E-001                 -3.4988993174937676E+001                 -4.5535361238920817E+000                 -5.5357955551188898E-001                 -7.8500635714920248E+000                 -8.0860896562213028E+001                 -9.8999999999999986E+001                 -2.4419169726452647E+000                 -2.9751498683839523E+000                 -2.0573823249429859E+000                 -2.7165710531976672E+000                 -2.2941396326285002E+000                  5.6000853783138371E-001                  2.2361989101675325E-001                                        0                                        0                                        6 
                                      15                                      566                  7.2035107872931792E-004                 -3.8914625553332525E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002888351332035E-004                  8.2183898217952656E-001                  4.6985742009186002E-004                  9.9999811325191656E-001                  9.4400026379118007E-001                  8.2183898217952656E-001                  4.6985742009186002E-004                  9.9999811325191656E-001                  9.4400026379118007E-001                 -2.1531437641179210E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1531437641179210E+001                 -2.1531437641179210E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6148213238558400E+000                  2.1577167009480256E+000                  1.3724745392149598E+000                  1.5960302619751492E+000                 -1.8365597280058452E-001                  5.4778929921128618E+000                 -3.0982372143080945E+000                  1.0502209073072960E+001                 -3.0982372143080945E+000                  5.4778929921128618E+000                  6.2150065253902198E-001                  8.5000999434945834E-001                  1.2967924665302857E+000                  7.0001067228923031E-001                  1.0125843148554757E-033                  2.7955281905284661E-005                  2.7952486377094160E-001                  1.4123307942468684E-008                  8.1671772555189326E-079                  0.0000000000000000E+000                  3.6147896269643335E-003                  1.0588882559786517E-003                  8.7622910573338184E-003                  1.9205647200703729E-003                  5.0799608742676666E-003                 -1.5489533872718589E-001                 -3.2994568804210161E+001                 -4.5535361238920817E+000                 -5.5357955551188898E-001                 -7.8500635714920248E+000                 -7.8087928018642131E+001                 -9.8999999999999986E+001                 -2.4419169726452647E+000                 -2.9751498683839523E+000                 -2.0573823249429859E+000                 -2.7165710531976668E+000                 -2.2941396326284997E+000                  7.0001067228923031E-001                  8.2226883603682585E-042                  2.7955281905284661E-005                  2.7952486377094155E-001                  1.4123307942468683E-008                  7.2619494265686540E-096                  0.0000000000000000E+000                  3.6147896269643335E-003                  1.0588882559786517E-003                  8.7622910573338184E-003                  1.9205647200703732E-003                  5.0799608742676666E-003                  7.0001067228922964E-001                  2.8464947014885825E-035                  2.7955281905284661E-005                  2.7952486377094155E-001                  1.4123307942468683E-008                  3.8255910435517295E-081                  0.0000000000000000E+000                  3.6147896269643322E-003                  1.0588882559786517E-003                  8.7622910573338219E-003                  1.9205647200703721E-003                  5.0799608742676632E-003                 -1.5489533872718589E-001                 -4.1084986169176219E+001                 -4.5535361238920817E+000                 -5.5357955551188898E-001                 -7.8500635714920248E+000                 -9.5138946779912061E+001                 -9.8999999999999986E+001                 -2.4419169726452647E+000                 -2.9751498683839523E+000                 -2.0573823249429859E+000                 -2.7165710531976668E+000                 -2.2941396326284997E+000                 -1.5489533872718630E-001                 -3.4545689620254471E+001                 -4.5535361238920817E+000                 -5.5357955551188898E-001                 -7.8500635714920248E+000                 -8.0417301457994455E+001                 -9.8999999999999986E+001                 -2.4419169726452652E+000                 -2.9751498683839523E+000                 -2.0573823249429859E+000                 -2.7165710531976672E+000                 -2.2941396326284997E+000                  5.6000853783138382E-001                  2.2361989101675325E-001                                        0                                        0                                        6 
                                      20                                      565                  1.8668799962237360E-003                 -3.4955563250951283E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002740192126242E-004                  8.2636862040571191E-001                  2.4009506727091501E-004                  9.9999811325191656E-001                  9.4400026386100888E-001                  8.2636862040571191E-001                  2.4009506727091501E-004                  9.9999811325191656E-001                  9.4400026386100888E-001                 -2.1531120385101058E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1531120385101058E+001                 -2.1531120385101058E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6054548329349867E+000                  2.1188599679002826E+000                  1.3717791545327946E+000                  1.5974210313394794E+000                 -8.2392261151593954E-002                  5.4779113633648411E+000                 -3.0982092777525527E+000                  1.0502255550592874E+001                 -3.0982092777525527E+000                  5.4779113633648411E+000                  6.2150058731357671E-001                  8.5000999434945812E-001                  1.2967924665302859E+000                  7.0001067228923020E-001                  2.5931550467291898E-033                  2.7955281905284648E-005                  2.7952486377094155E-001                  1.4123307942468676E-008                  2.0288978596073307E-078                  0.0000000000000000E+000                  3.6147896269643322E-003                  1.0588882559786515E-003                  8.7622910573338167E-003                  1.9205647200703719E-003                  5.0799608742676658E-003                 -1.5489533872718594E-001                 -3.2586171515654151E+001                 -4.5535361238920817E+000                 -5.5357955551188898E-001                 -7.8500635714920257E+000                 -7.7692739816015177E+001                 -9.8999999999999986E+001                 -2.4419169726452652E+000                 -2.9751498683839523E+000                 -2.0573823249429859E+000                 -2.7165710531976672E+000                 -2.2941396326284997E+000                  7.0001067228923020E-001                  2.2304419629722052E-041                  2.7955281905284651E-005                  2.7952486377094155E-001                  1.4123307942468679E-008                  1.9697019970958476E-095                  0.0000000000000000E+000                  3.6147896269643313E-003                  1.0588882559786515E-003                  8.7622910573338167E-003                  1.9205647200703719E-003                  5.0799608742676658E-003                  7.0001067228922953E-001                  7.3794265817269625E-035                  2.7955281905284651E-005                  2.7952486377094155E-001                  1.4123307942468679E-008                  9.9270140706583253E-081                  0.0000000000000000E+000                  3.6147896269643318E-003                  1.0588882559786513E-003                  8.7622910573338167E-003                  1.9205647200703712E-003                  5.0799608742676623E-003                 -1.5489533872718594E-001                 -4.0651609072798436E+001                 -4.5535361238920817E+000                 -5.5357955551188898E-001                 -7.8500635714920257E+000                 -9.4705599474755473E+001                 -9.8999999999999986E+001                 -2.4419169726452652E+000                 -2.9751498683839523E+000                 -2.0573823249429859E+000                 -2.7165710531976672E+000                 -2.2941396326284997E+000                 -1.5489533872718636E-001                 -3.4131977383714499E+001                 -4.5535361238920817E+000                 -5.5357955551188898E-001                 -7.8500635714920257E+000                 -8.0003181362546286E+001                 -9.8999999999999986E+001                 -2.4419169726452652E+000                 -2.9751498683839523E+000                 -2.0573823249429859E+000                 -2.7165710531976672E+000                 -2.2941396326285002E+000                  5.6000853783138371E-001                  2.2361989101675325E-001                                        0                                        0                                        6 
                                      25                                      566                  4.7198108322034464E-003                 -3.0996500948570045E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0002368018657861E-004                  8.3935666133307052E-001                  2.4012263651968001E-004                  9.9999796176422873E-001                  9.4400026371269097E-001                  8.3935666133307052E-001                  2.4012263651968001E-004                  9.9999796176422873E-001                  9.4400026371269097E-001                 -2.1530032153604438E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1530032153604438E+001                 -2.1530032153604438E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5940771380488603E+000                  2.0717471785482280E+000                  1.3709781496290188E+000                  1.5990230411470314E+000                 -4.1612449028759532E-002                  5.4779720994218977E+000                 -3.0981168392407801E+000                  1.0502409285852648E+001                 -3.0981168392407801E+000                  5.4779720994218977E+000                  6.2150037151770843E-001                  8.5000999434945834E-001                  1.2967924665302857E+000                  7.0001067228923031E-001                  6.5558477642323933E-033                  2.7955281905284648E-005                  2.7952486377094160E-001                  1.4123307942468676E-008                  5.1295211102964279E-078                  0.0000000000000000E+000                  3.6147896269643313E-003                  1.0588882559786517E-003                  8.7622910573338184E-003                  1.9205647200703719E-003                  5.0799608742676666E-003                 -1.5489533872718589E-001                 -3.2183371139897368E+001                 -4.5535361238920817E+000                 -5.5357955551188898E-001                 -7.8500635714920257E+000                 -7.7289923178526351E+001                 -9.8999999999999986E+001                 -2.4419169726452652E+000                 -2.9751498683839523E+000                 -2.0573823249429859E+000                 -2.7165710531976672E+000                 -2.2941396326284997E+000                  7.0001067228923031E-001                  6.1528107988452162E-041                  2.7955281905284644E-005                  2.7952486377094155E-001                  1.4123307942468679E-008                  5.4335678059268530E-095                  0.0000000000000000E+000                  3.6147896269643313E-003                  1.0588882559786517E-003                  8.7622910573338184E-003                  1.9205647200703719E-003                  5.0799608742676666E-003                  7.0001067228922964E-001                  1.8679721037145846E-034                  2.7955281905284644E-005                  2.7952486377094155E-001                  1.4123307942468678E-008                  2.5208819777814058E-080                  0.0000000000000000E+000                  3.6147896269643313E-003                  1.0588882559786517E-003                  8.7622910573338219E-003                  1.9205647200703712E-003                  5.0799608742676632E-003                 -1.5489533872718589E-001                 -4.0210926439418849E+001                 -4.5535361238920817E+000                 -5.5357955551188898E-001                 -7.8500635714920257E+000                 -9.4264914908974035E+001                 -9.8999999999999986E+001                 -2.4419169726452652E+000                 -2.9751498683839523E+000                 -2.0573823249429859E+000                 -2.7165710531976672E+000                 -2.2941396326284997E+000                 -1.5489533872718630E-001                 -3.3728629613808963E+001                 -4.5535361238920817E+000                 -5.5357955551188898E-001                 -7.8500635714920257E+000                 -7.9598447486571914E+001                 -9.8999999999999986E+001                 -2.4419169726452652E+000                 -2.9751498683839523E+000                 -2.0573823249429859E+000                 -2.7165710531976672E+000                 -2.2941396326284997E+000                  5.6000853783138382E-001                  2.2361989101675325E-001                                        0                                        0                                        6 
                                      30                                      561                  1.1818815689988476E-002                 -2.7037438646188803E+000                  3.3201768437552126E+001                 -9.8999999999999986E+001                  1.0001467271016051E-004                  8.5910830736698784E-001                  2.4123540346709165E-004                  9.9999811325191656E-001                  9.3344022100665525E-001                  8.5910830736698784E-001                  2.4123540346709165E-004                  9.9999811325191656E-001                  9.3344022100665525E-001                 -2.1529208513444097E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1529208513444097E+001                 -2.1529208513444097E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5869540229190777E+000                  2.0412151509570942E+000                  1.3699583660930175E+000                  1.6010626082190340E+000                 -1.7509236451385329E-002                  5.4780179313914328E+000                 -3.0980467066116493E+000                  1.0502525671618899E+001                 -3.0980467066116493E+000                  5.4780179313914328E+000                  6.2150020866225830E-001                  8.5000999434945812E-001                  1.2967924665302859E+000                  7.0001067228923020E-001                  1.6446365538776689E-032                  2.7955281905284631E-005                  2.7952486377094155E-001                  1.4123307942468669E-008                  1.2930924778859486E-077                  0.0000000000000000E+000                  3.6147896269643296E-003                  1.0588882559786515E-003                  8.7622910573338167E-003                  1.9205647200703710E-003                  5.0799608742676658E-003                 -1.5489533872718594E-001                 -3.1783930061291411E+001                 -4.5535361238920817E+000                 -5.5357955551188898E-001                 -7.8500635714920257E+000                 -7.6888370414640576E+001                 -9.8999999999999986E+001                 -2.4419169726452652E+000                 -2.9751498683839523E+000                 -2.0573823249429859E+000                 -2.7165710531976672E+000                 -2.2941396326284997E+000                  7.0001067228923020E-001                  1.7027046992518817E-040                  2.7955281905284631E-005                  2.7952486377094155E-001                  1.4123307942468669E-008                  1.5037120132999409E-094                  0.0000000000000000E+000                  3.6147896269643296E-003                  1.0588882559786515E-003                  8.7622910573338167E-003                  1.9205647200703708E-003                  5.0799608742676658E-003                  7.0001067228922953E-001                  4.6872873792351510E-034                  2.7955281905284638E-005                  2.7952486377094155E-001                  1.4123307942468676E-008                  6.3587835319109398E-080                  0.0000000000000000E+000                  3.6147896269643305E-003                  1.0588882559786513E-003                  8.7622910573338167E-003                  1.9205647200703701E-003                  5.0799608742676623E-003                 -1.5489533872718594E-001                 -3.9768860665370205E+001                 -4.5535361238920817E+000                 -5.5357955551188898E-001                 -7.8500635714920257E+000                 -9.3822835330639691E+001                 -9.8999999999999986E+001                 -2.4419169726452652E+000                 -2.9751498683839523E+000                 -2.0573823249429859E+000                 -2.7165710531976677E+000                 -2.2941396326284997E+000                 -1.5489533872718636E-001                 -3.3329078418916318E+001                 -4.5535361238920817E+000                 -5.5357955551188898E-001                 -7.8500635714920257E+000                 -7.9196625959180039E+001                 -9.8999999999999986E+001                 -2.4419169726452652E+000                 -2.9751498683839523E+000                 -2.0573823249429859E+000                 -2.7165710531976677E+000                 -2.2941396326285002E+000                  5.6000853783138371E-001                  2.2361989101675325E-001                                        0                                        0                                        6 
