                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                     800                                      789                  8.0000000000000004E-001                  2.0000000000000000E-002                  6.0306196067959957E+009                  1.7946615859500414E+008                  4.9747224363328842E+003                  3.0348599943485433E-001                  7.4266072647930093E-001                 -1.3848893868651067E+000                  4.8913485871534812E-001                  5.8235050638051865E-005                  4.8882925872867278E-001                  1.3227809081687517E-005                  5.3293463950271017E-003                  9.9393944732674277E-003                  2.2710545075360074E-003                  8.0000000000000016E-001                  0.0000000000000000E+000                  5.4340902333045449E-001                  9.6210471959158963E-004                  2.3922123712551030E-001                  2.4533498451195482E-003                  1.2437299314216397E-003                  7.6507673491757302E-003                  1.7161894944396202E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.9999999990085446E-001                  7.4250681916706429E-001                  7.9999999981780234E-001                  7.4242088313090193E-001                  7.1643082850580950E+003                  6.6654640932748444E+007                  2.6360359340784897E+010                  3.0357689005037214E-001                  3.0357689005037219E-001                  2.0252840986984366E-049                  6.4741063199350978E-003                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       h1                                       h2                                      he3                                      he4                                      li7                                      be7                                       b8                                      c12                                      n14                                      o16                                     ne20                                     mg24                                   log_h1                                   log_h2                                  log_he3                                  log_he4                                  log_li7                                  log_be7                                   log_b8                                  log_c12                                  log_n14                                  log_o16                                 log_ne20                                 log_mg24 
                                       1                  8.0000000000000016E-001                 -1.2920954191758285E-001                  3.6971990227983338E+000                 -6.4650084464429680E+000                  5.0771452117919500E+000                  8.0476948963181272E-001                  1.8584810243422276E-001                  9.3824079339644983E-003                  8.0476948963181272E-001                  2.0329593166753158E-017                  2.2002472163851146E-005                  1.8582609996205890E-001                  2.1117755177067447E-018                  8.6059491991837105E-030                  2.1686820155759938E-099                  1.8254292896422940E-003                  5.3472700665709103E-004                  4.9647782206325292E-003                  6.9785818569313902E-004                  1.3596152313393322E-003                 -9.4328496920003127E-002                 -1.6691871312321233E+001                 -4.6575285197777943E+000                 -7.3089328779427898E-001                 -1.7675352249302403E+001                 -2.9065201221881082E+001                 -9.8663804122031266E+001                 -2.7386349853452785E+000                 -3.2718678810839519E+000                 -2.3041001469081244E+000                 -3.1562328229762380E+000                 -2.8665839787980305E+000 
                                       2                  7.9999999999920013E-001                 -1.2921070387823322E-001                  3.6981708585243362E+000                 -6.4583480999388545E+000                  5.0847862559150929E+000                  8.0476948963181272E-001                  1.8584810243422276E-001                  9.3824079339644983E-003                  8.0476948963181272E-001                  2.0329593166754908E-017                  2.2002472163851146E-005                  1.8582609996205890E-001                  2.1117755177067447E-018                  8.6059491991837105E-030                  2.1686830914034805E-099                  1.8254292896422940E-003                  5.3472700665709103E-004                  4.9647782206325292E-003                  6.9785818569313902E-004                  1.3596152313393322E-003                 -9.4328496920003127E-002                 -1.6691871312321197E+001                 -4.6575285197777943E+000                 -7.3089328779427898E-001                 -1.7675352249302403E+001                 -2.9065201221881082E+001                 -9.8663803906588967E+001                 -2.7386349853452785E+000                 -3.2718678810839519E+000                 -2.3041001469081244E+000                 -3.1562328229762380E+000                 -2.8665839787980305E+000 
                                       3                  7.9999999999820015E-001                 -1.2921213423697825E-001                  3.6992632878866472E+000                 -6.4511158095382539E+000                  5.0931216594798894E+000                  8.0476948963181272E-001                  1.8584810243422276E-001                  9.3824079339644983E-003                  8.0476948963181272E-001                  2.0329593166756840E-017                  2.2002472163851146E-005                  1.8582609996205890E-001                  2.1117755177067447E-018                  8.6059491991837105E-030                  2.1686842786122541E-099                  1.8254292896422940E-003                  5.3472700665709103E-004                  4.9647782206325292E-003                  6.9785818569313902E-004                  1.3596152313393322E-003                 -9.4328496920003127E-002                 -1.6691871312321155E+001                 -4.6575285197777943E+000                 -7.3089328779427898E-001                 -1.7675352249302403E+001                 -2.9065201221881082E+001                 -9.8663803668841879E+001                 -2.7386349853452785E+000                 -3.2718678810839519E+000                 -2.3041001469081244E+000                 -3.1562328229762380E+000                 -2.8665839787980305E+000 
                                       4                  7.9999999999720006E-001                 -1.2921354098703505E-001                  3.7009193508040430E+000                 -6.4405783192041888E+000                  5.1053324222848966E+000                  8.0476948963181272E-001                  1.8584810243422276E-001                  9.3824079339644983E-003                  8.0476948963181272E-001                  2.0329593166759712E-017                  2.2002472163851146E-005                  1.8582609996205890E-001                  2.1117755177067447E-018                  8.6059491991837105E-030                  2.1686860444591424E-099                  1.8254292896422940E-003                  5.3472700665709103E-004                  4.9647782206325292E-003                  6.9785818569313902E-004                  1.3596152313393322E-003                 -9.4328496920003127E-002                 -1.6691871312321094E+001                 -4.6575285197777943E+000                 -7.3089328779427898E-001                 -1.7675352249302403E+001                 -2.9065201221881082E+001                 -9.8663803315218601E+001                 -2.7386349853452785E+000                 -3.2718678810839519E+000                 -2.3041001469081244E+000                 -3.1562328229762380E+000                 -2.8665839787980305E+000 
                                       5                  7.9999999999520011E-001                 -1.2921628708278338E-001                  3.7031770173791561E+000                 -6.4270958550471411E+000                  5.1210974622169481E+000                  8.0476948963181272E-001                  1.8584810243422276E-001                  9.3824079339644983E-003                  8.0476948963181272E-001                  2.0329593166763493E-017                  2.2002472163851146E-005                  1.8582609996205890E-001                  2.1117755177067447E-018                  8.6059491991837105E-030                  2.1686883677299588E-099                  1.8254292896422940E-003                  5.3472700665709103E-004                  4.9647782206325292E-003                  6.9785818569313902E-004                  1.3596152313393322E-003                 -9.4328496920003127E-002                 -1.6691871312321013E+001                 -4.6575285197777943E+000                 -7.3089328779427898E-001                 -1.7675352249302403E+001                 -2.9065201221881082E+001                 -9.8663802849967695E+001                 -2.7386349853452785E+000                 -3.2718678810839519E+000                 -2.3041001469081244E+000                 -3.1562328229762380E+000                 -2.8665839787980305E+000 
                                       6                  7.9999999999320004E-001                 -1.2921894928673577E-001                  3.7054813437320266E+000                 -6.4142131315375117E+000                  5.1363105819873196E+000                  8.0476948963181272E-001                  1.8584810243422276E-001                  9.3824079339644983E-003                  8.0476948963181272E-001                  2.0329593166767216E-017                  2.2002472163851146E-005                  1.8582609996205890E-001                  2.1117755177067447E-018                  8.6059491991837105E-030                  2.1686906565941998E-099                  1.8254292896422940E-003                  5.3472700665709103E-004                  4.9647782206325292E-003                  6.9785818569313902E-004                  1.3596152313393322E-003                 -9.4328496920003127E-002                 -1.6691871312320934E+001                 -4.6575285197777943E+000                 -7.3089328779427898E-001                 -1.7675352249302403E+001                 -2.9065201221881082E+001                 -9.8663802391607419E+001                 -2.7386349853452785E+000                 -3.2718678810839519E+000                 -2.3041001469081244E+000                 -3.1562328229762380E+000                 -2.8665839787980305E+000 
                                       7                  7.9999999999120019E-001                 -1.2922153372683357E-001                  3.7081238561902223E+000                 -6.4003843088842647E+000                  5.1528119511563624E+000                  8.0476948963181272E-001                  1.8584810243422276E-001                  9.3824079339644983E-003                  8.0476948963181272E-001                  2.0329593166771339E-017                  2.2002472163851146E-005                  1.8582609996205890E-001                  2.1117755177067447E-018                  8.6059491991837105E-030                  2.1686931908326919E-099                  1.8254292896422940E-003                  5.3472700665709103E-004                  4.9647782206325292E-003                  6.9785818569313902E-004                  1.3596152313393322E-003                 -9.4328496920003127E-002                 -1.6691871312320846E+001                 -4.6575285197777943E+000                 -7.3089328779427898E-001                 -1.7675352249302403E+001                 -2.9065201221881082E+001                 -9.8663801884109901E+001                 -2.7386349853452785E+000                 -3.2718678810839519E+000                 -2.3041001469081244E+000                 -3.1562328229762380E+000                 -2.8665839787980305E+000 
                                       8                  7.9999999998870008E-001                 -1.2922466309190903E-001                  3.7111296198815915E+000                 -6.3857957596432291E+000                  5.1704406899577684E+000                  8.0476948963181272E-001                  1.8584810243422276E-001                  9.3824079339644983E-003                  8.0476948963181272E-001                  2.0329593166775832E-017                  2.2002472163851146E-005                  1.8582609996205890E-001                  2.1117755177067447E-018                  8.6059491991837105E-030                  2.1686959537322072E-099                  1.8254292896422940E-003                  5.3472700665709103E-004                  4.9647782206325292E-003                  6.9785818569313902E-004                  1.3596152313393322E-003                 -9.4328496920003127E-002                 -1.6691871312320750E+001                 -4.6575285197777943E+000                 -7.3089328779427898E-001                 -1.7675352249302403E+001                 -2.9065201221881082E+001                 -9.8663801330822210E+001                 -2.7386349853452785E+000                 -3.2718678810839519E+000                 -2.3041001469081244E+000                 -3.1562328229762380E+000                 -2.8665839787980305E+000 
                                       9                  7.9999999998620019E-001                 -1.2922768914759239E-001                  3.7142016298928175E+000                 -6.3719621841184599E+000                  5.1873821381960896E+000                  8.0476948963181272E-001                  1.8584810243422276E-001                  9.3824079339644983E-003                  8.0476948963181272E-001                  2.0329593166780235E-017                  2.2002472163851146E-005                  1.8582609996205890E-001                  2.1117755177067447E-018                  8.6059491991837105E-030                  2.1686986612036072E-099                  1.8254292896422940E-003                  5.3472700665709103E-004                  4.9647782206325292E-003                  6.9785818569313902E-004                  1.3596152313393322E-003                 -9.4328496920003127E-002                 -1.6691871312320657E+001                 -4.6575285197777943E+000                 -7.3089328779427898E-001                 -1.7675352249302403E+001                 -2.9065201221881082E+001                 -9.8663800788635015E+001                 -2.7386349853452785E+000                 -3.2718678810839519E+000                 -2.3041001469081244E+000                 -3.1562328229762380E+000                 -2.8665839787980305E+000 
